Index ,NPD_WELL_BORE_CODE,ON_STREAM_HRS     ,AVG_DOWNHOLE_PRESSURE,AVG_DP_TUBING     ,AVG_WHP_P         ,AVG_WHT_P         ,DP_CHOKE_SIZE     ,target ,BORE_GAS_VOL,BORE_WAT_VOL
80.0  ,7405              ,24.0              ,215.50558666666697   ,178.41154770833302,37.0940389583333  ,44.267469375      ,8.48156666666667  ,287.03 ,44830.19    ,240.33
81.0  ,7405              ,24.0              ,215.894991041667     ,178.0034325       ,37.891558541666704,50.8900791666667  ,9.290505625       ,278.58 ,44300.38    ,235.04
82.0  ,7405              ,24.0              ,215.85510708333302   ,177.022656666667  ,38.8324504166667  ,56.8309077083333  ,10.254388958333301,297.19 ,47071.12    ,248.98
83.0  ,7405              ,24.0              ,215.776775           ,176.23341625      ,39.54335875       ,57.329050625      ,10.9781741666667  ,297.33 ,46462.15    ,247.88
84.0  ,7405              ,24.0              ,216.00179125         ,176.63536125      ,39.36643          ,52.846133958333304,10.795766458333302,296.2  ,44219.4     ,246.54
85.0  ,7405              ,24.0              ,216.016085208333     ,176.17745625      ,39.838628958333295,53.757828125      ,11.25882875       ,296.12 ,44243.43    ,247.16
86.0  ,7405              ,24.0              ,216.08165916666698   ,176.08040354166698,40.001255625      ,57.0640860416667  ,11.42737125       ,293.35 ,44083.13    ,246.91
87.0  ,7405              ,19.16667          ,248.024261739342     ,205.834397817706  ,42.1898639216358  ,46.4899986266576  ,13.3519277420856  ,103.77 ,16925.68    ,74.34
88.0  ,7405              ,24.0              ,237.28709895833302   ,208.79973104166697,28.4873679166667  ,53.7834622916667  ,2.371129375       ,290.3  ,46375.59    ,537.45
89.0  ,7405              ,24.0              ,223.51004            ,184.589715416667  ,38.9203245833333  ,66.291793125      ,10.308105625      ,427.63 ,69487.31    ,343.53
90.0  ,7405              ,24.0              ,225.25121020833302   ,181.58750125      ,43.6637089583333  ,64.8876410416667  ,15.083549583333301,422.69 ,68818.15    ,341.93
91.0  ,7405              ,24.0              ,225.938426041667     ,181.001674375     ,44.9367516666667  ,60.6858727083333  ,16.367745833333302,412.14 ,67226.27    ,336.66
92.0  ,7405              ,24.0              ,224.92908854166697   ,179.580431458333  ,45.3486570833333  ,62.909975625      ,16.7910422916667  ,410.96 ,66847.2     ,336.99
93.0  ,7405              ,24.0              ,224.676182083333     ,179.136736666667  ,45.5394454166667  ,61.99288875       ,16.99311625       ,409.11 ,66355.28    ,333.87
94.0  ,7405              ,24.0              ,224.654332916667     ,179.216026041667  ,45.438306875      ,62.494740208333305,16.8976616666667  ,389.68 ,63293.2     ,315.24
95.0  ,7405              ,24.0              ,225.9611525          ,180.898486875     ,45.062665625      ,57.542660625      ,16.515696458333302,380.29 ,60994.93    ,327.07
96.0  ,7405              ,24.0              ,225.60941645833302   ,180.727378333333  ,44.882038125      ,56.7126647916667  ,16.341968125      ,391.22 ,57081.97    ,324.73
97.0  ,7405              ,24.0              ,225.299678125        ,180.797797708333  ,44.5018804166667  ,58.730591875      ,15.9585479166667  ,391.65 ,57123.13    ,328.6
98.0  ,7405              ,24.0              ,225.14861000000002   ,181.191545416667  ,43.9570645833333  ,60.8171410416667  ,15.41355625       ,384.47 ,56615.33    ,322.53
99.0  ,7405              ,24.0              ,224.942829375        ,181.29603854166697,43.6467908333333  ,59.2447420833333  ,15.093220416666698,342.35 ,50991.05    ,291.45
100.0 ,7405              ,24.0              ,224.80511            ,181.513287083333  ,43.291822916666696,58.169179375      ,14.624452708333301,338.88 ,50946.9     ,291.36
101.0 ,7405              ,24.0              ,224.62491770833302   ,181.71415229166698,42.910765416666706,58.4644477083333  ,14.323117499999999,344.5  ,51928.13    ,297.38
102.0 ,7405              ,24.0              ,224.54902            ,181.972094791667  ,42.5769252083333  ,58.8583370833333  ,14.005613541666698,333.55 ,49757.91    ,304.7
103.0 ,7405              ,24.0              ,224.55890595744702   ,182.30164212766002,42.2572638297872  ,59.272996382978704,13.685098510638301,329.6  ,49601.74    ,302.29
104.0 ,7405              ,24.0              ,221.86346729166698   ,179.487441875     ,42.37602541666671 ,60.5250466666667  ,13.811587083333302,358.2  ,53618.2     ,320.36
105.0 ,7405              ,24.0              ,219.554537916667     ,177.66901375      ,41.885524166666706,61.65104125       ,13.3368628900709  ,377.72 ,56786.58    ,332.75
106.0 ,7405              ,24.0              ,219.88835659574502   ,178.452472765957  ,41.4358838297872  ,61.07691127659571 ,12.8803127659574  ,356.65 ,53587.32    ,331.96
107.0 ,7405              ,24.0              ,219.71536958333303   ,178.64348         ,41.071889583333295,58.68430625       ,12.504548333333302,354.31 ,53315.98    ,327.97
108.0 ,7405              ,24.0              ,219.83302125         ,179.376233125     ,40.456788125      ,58.9646558333333  ,11.8793647916667  ,338.53 ,51384.99    ,318.34
109.0 ,7405              ,24.0              ,220.00881416666698   ,179.99792250000002,40.0108916666667  ,55.704954375      ,11.420707291666698,324.9  ,49352.26    ,323.5
110.0 ,7405              ,24.0              ,219.96705833333303   ,180.19379645833303,39.773261875      ,54.6061002083333  ,11.186131041666698,324.95 ,49388.31    ,321.98
111.0 ,7405              ,24.0              ,219.896812916667     ,180.22877729166697,39.668035625      ,53.283423125      ,11.087791041666698,322.07 ,49245.8     ,322.83
112.0 ,7405              ,23.09167          ,220.04238073811902   ,180.66808635202202,39.3742943860968  ,53.80521403297811 ,10.846289529904098,308.31 ,47050.78    ,307.78
113.0 ,7405              ,24.0              ,226.032478798359     ,217.956785768322  ,8.07569303003635  ,52.4125181766826  ,2.63692904327656  ,55.2   ,8962.05     ,142.03
114.0 ,7405              ,24.0              ,211.872953125        ,180.97877958333302,30.8941735416667  ,58.7232604166667  ,4.50781208333333  ,199.07 ,31730.64    ,308.22
115.0 ,7405              ,24.0              ,221.13489208333303   ,186.135895625     ,34.9989964583333  ,51.4609808333333  ,5.624685625       ,275.22 ,43000.78    ,454.65
116.0 ,7405              ,24.0              ,219.88026499999998   ,183.16858958333302,36.7116754166667  ,57.5794           ,8.09901104166667  ,287.64 ,44101.37    ,459.8
117.0 ,7405              ,24.0              ,219.474362083333     ,181.85077541666698,37.623586666666704,57.2800164583333  ,8.98013208333333  ,323.18 ,49500.61    ,352.61
118.0 ,7405              ,24.0              ,220.901658541667     ,183.04130895833302,37.860349583333296,57.764673125      ,9.25389854166667  ,315.32 ,48232.88    ,344.36
119.0 ,7405              ,24.0              ,220.65349854166698   ,182.43708         ,38.216418541666705,55.11826375       ,9.60459291666667  ,322.31 ,48180.54    ,335.27
120.0 ,7405              ,24.0              ,220.668825208333     ,182.385211041667  ,38.2836141666667  ,53.302458541666695,9.666686875       ,320.34 ,49975.21    ,345.3
121.0 ,7405              ,24.0              ,220.46748604166697   ,182.138559166667  ,38.328926875      ,53.200375         ,9.703415833333331 ,325.92 ,50479.21    ,343.83
122.0 ,7405              ,24.0              ,220.17773166666697   ,181.79826916666698,38.3794625        ,53.7663797916667  ,9.76957           ,329.2  ,50894.03    ,327.28
123.0 ,7405              ,24.0              ,220.15625645833302   ,181.93129104166698,38.224965416666706,52.7146122916667  ,9.624984375       ,325.01 ,50157.65    ,326.37
124.0 ,7405              ,24.0              ,220.145434375        ,182.066911458333  ,38.07852291666671 ,56.2320583333333  ,9.47854104166667  ,323.37 ,49865.05    ,325.88
125.0 ,7405              ,24.0              ,220.325186875        ,182.512313125     ,37.81287375       ,60.761980416666695,9.21486645833333  ,320.68 ,49604.0     ,335.92
126.0 ,7405              ,24.0              ,220.439134791667     ,182.789745416667  ,37.649389375      ,60.449610208333304,9.04979875        ,320.41 ,49571.91    ,337.83
127.0 ,7405              ,24.0              ,220.219323125        ,182.55331541666698,37.6660077083333  ,60.6177041666667  ,9.06364270833333  ,322.67 ,49750.14    ,335.65
128.0 ,7405              ,24.0              ,220.01191833333303   ,182.427516875     ,37.584401458333296,59.2523520833333  ,8.97853770833333  ,322.4  ,49652.61    ,331.77
129.0 ,7405              ,24.0              ,220.21267729166698   ,182.85216916666698,37.360508125      ,59.518602708333304,8.75522083333333  ,321.25 ,49635.23    ,330.51
130.0 ,7405              ,24.0              ,220.225365625        ,182.90962354166697,37.3157420833333  ,54.2943239583333  ,8.70129375        ,321.22 ,49749.37    ,328.68
131.0 ,7405              ,24.0              ,220.223038541667     ,183.09045375      ,37.1325847916667  ,50.16953375       ,8.507578125       ,323.37 ,50070.67    ,328.82
132.0 ,7405              ,24.0              ,220.72144604166698   ,184.36327250000002,36.3581735416667  ,56.0866727083333  ,7.72878791666667  ,326.54 ,50700.18    ,334.76
