Date,Height,gap_1,gap_2,gap_3,gap_4,gap_5,gap_6,gap_7,gap
2015-06-13 03:00:00,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
2015-06-13 04:00:00,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16
2015-06-13 05:00:00,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
2015-06-13 06:00:00,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07
2015-06-13 07:00:00,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
2015-06-13 08:00:00,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
2015-06-13 09:00:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2015-06-13 10:00:00,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
2015-06-13 11:00:00,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2015-06-13 12:00:00,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79
2015-06-13 13:00:00,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
2015-06-13 14:00:00,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2015-06-13 15:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-13 16:00:00,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
2015-06-13 17:00:00,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07
2015-06-13 18:00:00,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04
2015-06-13 19:00:00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2015-06-13 20:00:00,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2015-06-13 21:00:00,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
2015-06-13 22:00:00,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
2015-06-13 23:00:00,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79
2015-06-14 00:00:00,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
2015-06-14 01:00:00,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
2015-06-14 02:00:00,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
2015-06-14 03:00:00,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
2015-06-14 04:00:00,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02
2015-06-14 05:00:00,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04
2015-06-14 06:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-14 07:00:00,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2015-06-14 08:00:00,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
2015-06-14 09:00:00,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
2015-06-14 10:00:00,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
2015-06-14 11:00:00,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
2015-06-14 12:00:00,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
2015-06-14 13:00:00,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
2015-06-14 14:00:00,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69
2015-06-14 15:00:00,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
2015-06-14 16:00:00,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
2015-06-14 17:00:00,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
2015-06-14 18:00:00,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
2015-06-14 19:00:00,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
2015-06-14 20:00:00,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
2015-06-14 21:00:00,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
2015-06-14 22:00:00,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
2015-06-14 23:00:00,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
2015-06-15 00:00:00,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
2015-06-15 01:00:00,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
2015-06-15 02:00:00,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
2015-06-15 03:00:00,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
2015-06-15 04:00:00,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
2015-06-15 05:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-15 06:00:00,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04
2015-06-15 07:00:00,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02
2015-06-15 08:00:00,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
2015-06-15 09:00:00,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
2015-06-15 10:00:00,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
2015-06-15 11:00:00,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
2015-06-15 12:00:00,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
2015-06-15 13:00:00,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
2015-06-15 14:00:00,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71
2015-06-15 15:00:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
2015-06-15 16:00:00,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
2015-06-15 17:00:00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2015-06-15 18:00:00,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
2015-06-15 19:00:00,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09
2015-06-15 20:00:00,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
2015-06-15 21:00:00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2015-06-15 22:00:00,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
2015-06-15 23:00:00,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
2015-06-16 00:00:00,0.75,-100.0,0.75,-100.0,-100.0,-100.0,0.75,0.75,0.75
2015-06-16 01:00:00,0.71,-100.0,0.71,-100.0,-100.0,-100.0,0.71,0.71,0.71
2015-06-16 02:00:00,0.73,-100.0,0.73,-100.0,-100.0,-100.0,0.73,0.73,0.73
2015-06-16 03:00:00,0.79,-100.0,0.79,-100.0,-100.0,-100.0,0.79,0.79,0.79
2015-06-16 04:00:00,0.87,-100.0,0.87,-100.0,-100.0,-100.0,0.87,0.87,0.87
2015-06-16 05:00:00,0.94,-100.0,0.94,-100.0,-100.0,-100.0,0.94,0.94,0.94
2015-06-16 06:00:00,0.99,-100.0,0.99,-100.0,-100.0,-100.0,0.99,0.99,0.99
2015-06-16 07:00:00,1.02,-100.0,1.02,-100.0,-100.0,-100.0,1.02,1.02,1.02
2015-06-16 08:00:00,1.0,-100.0,1.0,-100.0,-100.0,-100.0,1.0,1.0,1.0
2015-06-16 09:00:00,0.92,-100.0,0.92,-100.0,-100.0,-100.0,0.92,0.92,0.92
2015-06-16 10:00:00,0.81,0.81,0.81,-100.0,-100.0,-100.0,0.81,0.81,0.81
2015-06-16 11:00:00,0.7,0.7,0.7,-100.0,-100.0,-100.0,0.7,0.7,0.7
2015-06-16 12:00:00,0.63,0.63,0.63,-100.0,-100.0,-100.0,0.63,0.63,0.63
2015-06-16 13:00:00,0.59,0.59,0.59,-100.0,-100.0,-100.0,0.59,0.59,0.59
2015-06-16 14:00:00,0.61,0.61,0.61,-100.0,-100.0,-100.0,0.61,0.61,0.61
2015-06-16 15:00:00,0.68,0.68,0.68,-100.0,-100.0,-100.0,0.68,0.68,0.68
2015-06-16 16:00:00,0.79,0.79,0.79,-100.0,-100.0,-100.0,0.79,0.79,0.79
2015-06-16 17:00:00,0.9,0.9,0.9,-100.0,-100.0,-100.0,0.9,0.9,0.9
2015-06-16 18:00:00,1.01,1.01,1.01,-100.0,-100.0,-100.0,1.01,1.01,1.01
2015-06-16 19:00:00,1.1,1.1,1.1,-100.0,-100.0,-100.0,1.1,1.1,1.1
2015-06-16 20:00:00,1.13,1.13,1.13,-100.0,-100.0,-100.0,1.13,1.13,1.13
2015-06-16 21:00:00,1.1,1.1,1.1,-100.0,-100.0,-100.0,1.1,1.1,1.1
2015-06-16 22:00:00,1.03,1.03,1.03,-100.0,-100.0,-100.0,1.03,1.03,1.03
2015-06-16 23:00:00,0.94,0.94,0.94,-100.0,-100.0,-100.0,0.94,0.94,0.94
2015-06-17 00:00:00,0.84,0.84,0.84,-100.0,-100.0,-100.0,0.84,0.84,0.84
2015-06-17 01:00:00,0.79,0.79,0.79,-100.0,-100.0,-100.0,0.79,0.79,0.79
2015-06-17 02:00:00,0.77,0.77,0.77,-100.0,-100.0,-100.0,0.77,0.77,0.77
2015-06-17 03:00:00,0.8,0.8,0.8,-100.0,-100.0,-100.0,0.8,0.8,0.8
2015-06-17 04:00:00,0.87,0.87,0.87,-100.0,-100.0,-100.0,0.87,0.87,0.87
2015-06-17 05:00:00,0.97,0.97,0.97,-100.0,-100.0,-100.0,0.97,0.97,0.97
2015-06-17 06:00:00,1.06,1.06,1.06,-100.0,-100.0,-100.0,1.06,1.06,1.06
2015-06-17 07:00:00,1.13,1.13,1.13,-100.0,-100.0,-100.0,1.13,1.13,1.13
2015-06-17 08:00:00,1.15,1.15,1.15,-100.0,-100.0,-100.0,1.15,1.15,1.15
2015-06-17 09:00:00,1.12,1.12,1.12,-100.0,-100.0,-100.0,1.12,1.12,1.12
2015-06-17 10:00:00,1.04,1.04,1.04,-100.0,-100.0,-100.0,1.04,1.04,1.04
2015-06-17 11:00:00,0.94,0.94,0.94,-100.0,-100.0,-100.0,0.94,0.94,0.94
2015-06-17 12:00:00,0.83,0.83,0.83,-100.0,-100.0,-100.0,0.83,0.83,0.83
2015-06-17 13:00:00,0.75,0.75,0.75,-100.0,-100.0,-100.0,0.75,0.75,0.75
2015-06-17 14:00:00,0.72,0.72,0.72,-100.0,-100.0,-100.0,0.72,0.72,0.72
2015-06-17 15:00:00,0.76,0.76,0.76,-100.0,-100.0,-100.0,0.76,0.76,0.76
2015-06-17 16:00:00,0.83,0.83,0.83,-100.0,-100.0,-100.0,0.83,0.83,0.83
2015-06-17 17:00:00,0.94,0.94,0.94,-100.0,-100.0,-100.0,0.94,0.94,0.94
2015-06-17 18:00:00,1.06,1.06,1.06,-100.0,-100.0,-100.0,1.06,1.06,1.06
2015-06-17 19:00:00,1.15,1.15,1.15,-100.0,-100.0,-100.0,1.15,1.15,1.15
2015-06-17 20:00:00,1.21,1.21,1.21,-100.0,-100.0,-100.0,1.21,1.21,1.21
2015-06-17 21:00:00,1.22,1.22,1.22,-100.0,-100.0,-100.0,1.22,1.22,1.22
2015-06-17 22:00:00,1.17,1.17,1.17,-100.0,-100.0,-100.0,1.17,1.17,1.17
2015-06-17 23:00:00,1.06,1.06,1.06,-100.0,-100.0,-100.0,1.06,1.06,1.06
2015-06-18 00:00:00,0.94,0.94,0.94,-100.0,-100.0,-100.0,0.94,0.94,0.94
2015-06-18 01:00:00,0.84,0.84,0.84,-100.0,-100.0,-100.0,0.84,0.84,0.84
2015-06-18 02:00:00,0.77,0.77,0.77,-100.0,-100.0,-100.0,0.77,0.77,0.77
2015-06-18 03:00:00,0.76,0.76,0.76,-100.0,-100.0,-100.0,0.76,0.76,0.76
2015-06-18 04:00:00,0.79,0.79,0.79,-100.0,-100.0,-100.0,0.79,0.79,0.79
2015-06-18 05:00:00,0.87,0.87,0.87,-100.0,-100.0,-100.0,0.87,0.87,0.87
2015-06-18 06:00:00,0.96,0.96,0.96,-100.0,-100.0,-100.0,0.96,0.96,0.96
2015-06-18 07:00:00,1.05,1.05,1.05,-100.0,-100.0,-100.0,1.05,1.05,1.05
2015-06-18 08:00:00,1.1,1.1,1.1,-100.0,-100.0,-100.0,1.1,1.1,1.1
2015-06-18 09:00:00,1.11,1.11,1.11,-100.0,-100.0,-100.0,1.11,1.11,1.11
2015-06-18 10:00:00,1.06,1.06,1.06,-100.0,-100.0,-100.0,1.06,1.06,1.06
2015-06-18 11:00:00,0.97,0.97,0.97,-100.0,-100.0,-100.0,0.97,0.97,0.97
2015-06-18 12:00:00,0.85,0.85,0.85,-100.0,-100.0,-100.0,0.85,0.85,0.85
2015-06-18 13:00:00,0.75,0.75,0.75,-100.0,-100.0,-100.0,0.75,0.75,0.75
2015-06-18 14:00:00,0.69,0.69,0.69,-100.0,-100.0,-100.0,0.69,0.69,0.69
2015-06-18 15:00:00,0.68,0.68,0.68,-100.0,-100.0,-100.0,0.68,0.68,0.68
2015-06-18 16:00:00,0.72,0.72,0.72,-100.0,-100.0,-100.0,0.72,0.72,0.72
2015-06-18 17:00:00,0.82,0.82,0.82,-100.0,-100.0,-100.0,0.82,0.82,0.82
2015-06-18 18:00:00,0.94,0.94,0.94,-100.0,-100.0,-100.0,0.94,0.94,0.94
2015-06-18 19:00:00,1.05,1.05,1.05,-100.0,-100.0,-100.0,1.05,1.05,1.05
2015-06-18 20:00:00,1.15,1.15,1.15,-100.0,-100.0,-100.0,1.15,1.15,1.15
2015-06-18 21:00:00,1.19,1.19,1.19,-100.0,-100.0,-100.0,1.19,1.19,1.19
2015-06-18 22:00:00,1.17,1.17,1.17,-100.0,-100.0,-100.0,1.17,1.17,1.17
2015-06-18 23:00:00,1.1,1.1,1.1,-100.0,-100.0,-100.0,1.1,1.1,1.1
2015-06-19 00:00:00,0.99,0.99,0.99,-100.0,-100.0,-100.0,0.99,0.99,0.99
2015-06-19 01:00:00,0.86,0.86,0.86,-100.0,-100.0,-100.0,0.86,0.86,0.86
2015-06-19 02:00:00,0.75,0.75,0.75,-100.0,-100.0,-100.0,0.75,0.75,0.75
2015-06-19 03:00:00,0.71,0.71,0.71,-100.0,-100.0,-100.0,0.71,0.71,0.71
2015-06-19 04:00:00,0.71,0.71,0.71,-100.0,-100.0,-100.0,0.71,0.71,0.71
2015-06-19 05:00:00,0.75,0.75,0.75,-100.0,-100.0,-100.0,0.75,0.75,0.75
2015-06-19 06:00:00,0.84,0.84,0.84,-100.0,-100.0,-100.0,0.84,0.84,0.84
2015-06-19 07:00:00,0.93,0.93,0.93,-100.0,-100.0,-100.0,0.93,0.93,0.93
2015-06-19 08:00:00,1.01,1.01,1.01,-100.0,-100.0,-100.0,1.01,1.01,1.01
2015-06-19 09:00:00,1.05,1.05,1.05,-100.0,-100.0,-100.0,1.05,1.05,1.05
2015-06-19 10:00:00,1.05,1.05,1.05,-100.0,-100.0,-100.0,1.05,1.05,1.05
2015-06-19 11:00:00,1.0,1.0,1.0,-100.0,-100.0,-100.0,1.0,1.0,1.0
2015-06-19 12:00:00,0.9,0.9,0.9,-100.0,-100.0,-100.0,0.9,0.9,0.9
2015-06-19 13:00:00,0.8,0.8,0.8,-100.0,-100.0,-100.0,0.8,0.8,0.8
2015-06-19 14:00:00,0.71,0.71,0.71,-100.0,-100.0,-100.0,0.71,0.71,0.71
2015-06-19 15:00:00,0.66,0.66,0.66,-100.0,-100.0,-100.0,0.66,0.66,0.66
2015-06-19 16:00:00,0.67,0.67,0.67,-100.0,-100.0,-100.0,0.67,0.67,0.67
2015-06-19 17:00:00,0.74,0.74,0.74,-100.0,-100.0,-100.0,0.74,0.74,0.74
2015-06-19 18:00:00,0.84,0.84,0.84,-100.0,-100.0,-100.0,0.84,0.84,0.84
2015-06-19 19:00:00,0.95,0.95,0.95,-100.0,-100.0,-100.0,0.95,0.95,0.95
2015-06-19 20:00:00,1.06,1.06,1.06,-100.0,-100.0,-100.0,1.06,1.06,1.06
2015-06-19 21:00:00,1.13,1.13,1.13,-100.0,-100.0,-100.0,1.13,1.13,1.13
2015-06-19 22:00:00,1.15,1.15,1.15,-100.0,-100.0,-100.0,1.15,1.15,1.15
2015-06-19 23:00:00,1.1,1.1,1.1,-100.0,-100.0,-100.0,1.1,1.1,1.1
2015-06-20 00:00:00,1.0,1.0,1.0,-100.0,-100.0,-100.0,1.0,1.0,1.0
2015-06-20 01:00:00,0.87,0.87,0.87,-100.0,-100.0,-100.0,0.87,0.87,0.87
2015-06-20 02:00:00,0.73,0.73,0.73,-100.0,-100.0,-100.0,0.73,0.73,0.73
2015-06-20 03:00:00,0.63,0.63,0.63,-100.0,-100.0,-100.0,0.63,0.63,0.63
2015-06-20 04:00:00,0.58,0.58,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 05:00:00,0.58,0.58,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 06:00:00,0.62,0.62,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 07:00:00,0.7,0.7,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 08:00:00,0.77,0.77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 09:00:00,0.85,0.85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 10:00:00,0.87,0.87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 11:00:00,0.85,0.85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 12:00:00,0.78,0.78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 13:00:00,0.68,0.68,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 14:00:00,0.59,0.59,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 15:00:00,0.52,0.52,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 16:00:00,0.5,0.5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 17:00:00,0.54,0.54,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 18:00:00,0.62,0.62,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 19:00:00,0.74,0.74,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 20:00:00,0.86,0.86,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 21:00:00,0.97,0.97,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 22:00:00,1.04,1.04,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-20 23:00:00,1.06,1.06,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 00:00:00,1.01,1.01,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 01:00:00,0.92,0.92,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 02:00:00,0.81,0.81,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 03:00:00,0.7,0.7,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 04:00:00,0.64,0.64,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 05:00:00,0.62,0.62,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 06:00:00,0.65,0.65,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 07:00:00,0.72,0.72,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 08:00:00,0.81,0.81,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 09:00:00,0.89,0.89,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 10:00:00,0.95,0.95,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 11:00:00,0.97,0.97,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 12:00:00,0.94,0.94,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 13:00:00,0.87,0.87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 14:00:00,0.78,0.78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2015-06-21 15:00:00,0.7,0.7,-100.0,-100.0,-100.0,0.7,-100.0,-100.0,-100.0
2015-06-21 16:00:00,0.65,0.65,-100.0,-100.0,-100.0,0.65,-100.0,-100.0,-100.0
2015-06-21 17:00:00,0.65,0.65,-100.0,-100.0,-100.0,0.65,-100.0,-100.0,-100.0
2015-06-21 18:00:00,0.71,0.71,-100.0,-100.0,-100.0,0.71,-100.0,-100.0,-100.0
2015-06-21 19:00:00,0.79,0.79,-100.0,-100.0,-100.0,0.79,-100.0,-100.0,-100.0
2015-06-21 20:00:00,0.9,0.9,-100.0,0.9,0.9,0.9,-100.0,-100.0,-100.0
2015-06-21 21:00:00,1.0,1.0,-100.0,1.0,1.0,1.0,-100.0,-100.0,-100.0
2015-06-21 22:00:00,1.08,1.08,-100.0,1.08,1.08,1.08,-100.0,-100.0,-100.0
2015-06-21 23:00:00,1.12,1.12,-100.0,1.12,1.12,1.12,-100.0,-100.0,-100.0
2015-06-22 00:00:00,1.1,1.1,-100.0,1.1,1.1,1.1,-100.0,-100.0,-100.0
2015-06-22 01:00:00,1.02,1.02,-100.0,1.02,1.02,1.02,-100.0,-100.0,-100.0
2015-06-22 02:00:00,0.92,0.92,-100.0,0.92,0.92,0.92,-100.0,-100.0,-100.0
2015-06-22 03:00:00,0.79,0.79,-100.0,0.79,0.79,0.79,-100.0,-100.0,-100.0
2015-06-22 04:00:00,0.7,0.7,-100.0,0.7,0.7,0.7,-100.0,-100.0,-100.0
2015-06-22 05:00:00,0.63,0.63,-100.0,0.63,0.63,0.63,-100.0,-100.0,-100.0
2015-06-22 06:00:00,0.62,0.62,-100.0,0.62,0.62,0.62,-100.0,-100.0,-100.0
2015-06-22 07:00:00,0.66,0.66,-100.0,0.66,0.66,0.66,-100.0,-100.0,-100.0
2015-06-22 08:00:00,0.72,0.72,-100.0,0.72,0.72,0.72,-100.0,-100.0,-100.0
2015-06-22 09:00:00,0.79,0.79,-100.0,0.79,0.79,0.79,-100.0,-100.0,-100.0
2015-06-22 10:00:00,0.85,0.85,-100.0,0.85,0.85,0.85,-100.0,-100.0,-100.0
2015-06-22 11:00:00,0.89,0.89,-100.0,0.89,0.89,0.89,-100.0,-100.0,-100.0
2015-06-22 12:00:00,0.88,0.88,-100.0,0.88,0.88,0.88,-100.0,-100.0,-100.0
2015-06-22 13:00:00,0.83,0.83,-100.0,0.83,0.83,0.83,-100.0,-100.0,-100.0
2015-06-22 14:00:00,0.76,0.76,-100.0,0.76,0.76,0.76,-100.0,-100.0,-100.0
2015-06-22 15:00:00,0.67,0.67,-100.0,0.67,0.67,0.67,-100.0,-100.0,-100.0
2015-06-22 16:00:00,0.6,0.6,-100.0,0.6,0.6,0.6,-100.0,-100.0,-100.0
2015-06-22 17:00:00,0.57,0.57,-100.0,0.57,0.57,0.57,-100.0,-100.0,-100.0
2015-06-22 18:00:00,0.58,0.58,-100.0,0.58,0.58,0.58,-100.0,-100.0,-100.0
2015-06-22 19:00:00,0.64,0.64,-100.0,0.64,0.64,0.64,-100.0,-100.0,-100.0
2015-06-22 20:00:00,0.71,0.71,-100.0,0.71,0.71,0.71,-100.0,-100.0,-100.0
2015-06-22 21:00:00,0.8,0.8,-100.0,0.8,0.8,0.8,-100.0,-100.0,-100.0
2015-06-22 22:00:00,0.88,0.88,-100.0,0.88,0.88,0.88,-100.0,-100.0,-100.0
2015-06-22 23:00:00,0.93,0.93,-100.0,0.93,0.93,0.93,-100.0,-100.0,-100.0
2015-06-23 00:00:00,0.94,0.94,-100.0,0.94,0.94,0.94,-100.0,-100.0,-100.0
2015-06-23 01:00:00,0.9,0.9,-100.0,0.9,0.9,0.9,-100.0,-100.0,-100.0
2015-06-23 02:00:00,0.81,0.81,-100.0,0.81,0.81,0.81,-100.0,-100.0,-100.0
2015-06-23 03:00:00,0.71,0.71,-100.0,0.71,0.71,0.71,-100.0,-100.0,-100.0
2015-06-23 04:00:00,0.6,0.6,-100.0,0.6,0.6,0.6,-100.0,-100.0,-100.0
2015-06-23 05:00:00,0.53,0.53,-100.0,0.53,0.53,0.53,-100.0,-100.0,-100.0
2015-06-23 06:00:00,0.49,0.49,-100.0,0.49,0.49,0.49,-100.0,-100.0,-100.0
2015-06-23 07:00:00,0.5,0.5,-100.0,0.5,0.5,0.5,-100.0,-100.0,-100.0
2015-06-23 08:00:00,0.54,0.54,-100.0,0.54,0.54,0.54,-100.0,-100.0,-100.0
2015-06-23 09:00:00,0.6,0.6,-100.0,0.6,0.6,0.6,-100.0,-100.0,-100.0
2015-06-23 10:00:00,0.67,0.67,-100.0,0.67,0.67,0.67,-100.0,-100.0,-100.0
2015-06-23 11:00:00,0.72,0.72,-100.0,0.72,0.72,0.72,-100.0,-100.0,-100.0
2015-06-23 12:00:00,0.75,0.75,-100.0,0.75,0.75,0.75,-100.0,-100.0,-100.0
2015-06-23 13:00:00,0.75,0.75,-100.0,0.75,0.75,0.75,-100.0,-100.0,-100.0
2015-06-23 14:00:00,0.71,0.71,-100.0,0.71,0.71,0.71,-100.0,-100.0,-100.0
2015-06-23 15:00:00,0.64,0.64,-100.0,0.64,0.64,0.64,-100.0,-100.0,-100.0
2015-06-23 16:00:00,0.58,0.58,-100.0,0.58,0.58,0.58,-100.0,-100.0,-100.0
2015-06-23 17:00:00,0.54,0.54,-100.0,0.54,0.54,0.54,-100.0,-100.0,-100.0
2015-06-23 18:00:00,0.53,0.53,-100.0,0.53,0.53,0.53,-100.0,-100.0,-100.0
2015-06-23 19:00:00,0.55,0.55,-100.0,0.55,0.55,0.55,-100.0,-100.0,-100.0
2015-06-23 20:00:00,0.62,0.62,-100.0,0.62,0.62,0.62,-100.0,-100.0,-100.0
2015-06-23 21:00:00,0.7,0.7,-100.0,0.7,0.7,0.7,-100.0,-100.0,-100.0
2015-06-23 22:00:00,0.78,0.78,-100.0,0.78,0.78,0.78,-100.0,-100.0,-100.0
2015-06-23 23:00:00,0.85,0.85,-100.0,0.85,0.85,0.85,-100.0,-100.0,-100.0
2015-06-24 00:00:00,0.89,0.89,-100.0,0.89,0.89,0.89,-100.0,-100.0,-100.0
2015-06-24 01:00:00,0.88,0.88,-100.0,0.88,0.88,0.88,-100.0,-100.0,-100.0
2015-06-24 02:00:00,0.84,0.84,-100.0,0.84,0.84,0.84,-100.0,-100.0,-100.0
2015-06-24 03:00:00,0.76,0.76,-100.0,0.76,0.76,0.76,-100.0,-100.0,-100.0
2015-06-24 04:00:00,0.66,0.66,-100.0,0.66,0.66,0.66,-100.0,-100.0,-100.0
2015-06-24 05:00:00,0.57,0.57,-100.0,0.57,0.57,0.57,-100.0,-100.0,-100.0
2015-06-24 06:00:00,0.51,0.51,-100.0,0.51,0.51,0.51,-100.0,-100.0,-100.0
