datetime,wind_speed,sea_height
2010012713,8.6,117
2010012714,7.8,122
2010012715,6.9,128
2010012716,5.9,128
2010012717,5.8,134
2010012718,5.5,134
2010012719,5.3,130
2010012720,5,130
2010012721,4.7,121
2010012722,4.4,115
2010012723,4.1,113
201001280,3.9,113
201001281,3.6,114
201001282,3.4,119
201001283,3.2,124
201001284,3.2,124
201001285,3.1,130
201001286,3,131
201001287,3.1,129
201001288,3.2,129
201001289,3.4,118
2010012810,3.5,110
2010012811,3.8,104
2010012812,4,104
2010012813,4.1,98
2010012814,4.3,99
2010012815,4.4,101
2010012816,4.6,101
2010012817,4.7,107
2010012818,4.7,107
2010012819,4.8,105
2010012820,4.8,105
2010012821,4.7,94
2010012822,4.9,87
2010012823,4.9,81
201001290,4.9,81
201001291,5,78
201001292,5.1,82
201001293,5.1,88
201001294,5.1,88
201001295,5.2,100
201001296,5.2,105
201001297,5.3,106
201001298,5.3,106
201001299,5.3,98
2010012910,5.3,90
2010012911,5.3,82
2010012912,5.3,82
2010012913,5.2,72
2010012914,5.2,71
2010012915,5.1,73
2010012916,5.2,73
2010012917,5,81
2010012918,5,85
2010012919,4.8,86
2010012920,4.8,86
2010012921,4.8,79
2010012922,4.6,71
2010012923,4.5,62
201001300,4.3,62
201001301,4.2,53
201001302,3.8,54
201001303,3.5,59
201001304,3.5,59
201001305,3.5,74
201001306,3.5,82
201001307,3.7,87
201001308,3.8,87
201001309,3.9,85
2010013010,3.9,77
2010013011,4,66
2010013012,4.1,66
2010013013,4.1,49
2010013014,4.2,45
2010013015,4.4,46
2010013016,4.6,46
2010013017,4.8,55
2010013018,5,63
2010013019,5.1,68
2010013020,5.1,68
2010013021,5.2,68
2010013022,5.4,62
2010013023,5.3,54
201001310,5.4,54
201001311,5.4,40
201001312,5.7,37
201001313,5.7,40
201001314,6.8,40
201001315,6.6,56
201001316,6.8,67
201001317,6.9,76
201001318,7,76
201001319,6.9,80
2010013110,6.9,75
2010013111,6.9,65
2010013112,6.9,65
2010013113,6.7,44
2010013114,6.8,36
2010013115,6.8,33
2010013116,6.8,33
2010013117,6.8,41
2010013118,7.2,50
2010013119,7.4,58
2010013120,7.2,58
2010013121,7.1,65
2010013122,7,62
2010013123,6.9,55
201002010,6.8,55
201002011,6.8,37
201002012,6.9,31
201002013,6.8,30
201002014,7,30
201002015,7,41
201002016,7.2,53
201002017,7.4,64
201002018,7.4,64
201002019,7.7,76
2010020110,7.8,74
2010020111,7.9,65
2010020112,8.1,65
2010020113,8.3,42
2010020114,8.4,30
2010020115,8.5,23
2010020116,8.6,23
2010020117,8.6,25
2010020118,8.7,32
2010020119,8.6,42
2010020120,8.4,42
2010020121,8.4,54
2010020122,8.3,55
2010020123,8.1,50
201002020,8,50
201002021,7.9,33
201002022,7.8,24
201002023,7.7,19
201002024,7.7,19
201002025,7.9,26
201002026,8.1,37
201002027,8,50
201002028,8.1,50
201002029,8.1,68
2010020210,8.2,71
2010020211,8.2,67
2010020212,8.4,67
2010020213,8.4,47
2010020214,8.4,34
2010020215,8.4,24
2010020216,8.4,24
2010020217,8.3,21
2010020218,8.3,27
2010020219,8.1,36
2010020220,7.8,36
2010020221,7.4,52
2010020222,7.2,57
2010020223,7.1,56
201002030,7,56
201002031,6.8,43
201002032,6.5,33
201002033,6.3,25
201002034,6,25
201002035,5.9,25
201002036,5.7,34
201002037,5.6,46
201002038,5.5,46
201002039,5.4,67
2010020310,5.3,74
2010020311,5.3,75
2010020312,5.2,75
2010020313,5.1,61
2010020314,5,47
2010020315,4.9,35
2010020316,4.9,35
2010020317,4.8,26
2010020318,4.8,29
2010020319,4.8,37
2010020320,4.8,37
2010020321,4.9,54
2010020322,4.9,62
2010020323,4.8,65
201002040,4.7,65
201002041,4.6,57
201002042,5,48
201002043,5,39
201002044,5,39
201002045,5.1,32
201002046,5.3,36
201002047,5.3,45
201002048,5.3,45
201002049,5.4,64
2010020410,5.4,72
2010020411,5.3,75
2010020412,5.3,75
2010020413,5.6,67
2010020414,5.9,55
2010020415,5.9,42
2010020416,6,42
2010020417,6.1,27
2010020418,6.2,27
2010020419,6.1,33
2010020420,6.1,33
2010020421,6.1,51
2010020422,6,61
2010020423,5.9,68
201002050,5.8,68
201002051,5.7,68
201002052,5.6,61
201002053,5.4,52
201002054,5.2,52
201002055,5.1,42
201002056,4.9,42
201002057,4.9,48
201002058,5.2,48
201002059,5,64
2010020510,5.2,74
2010020511,5.2,80
2010020512,5.2,80
2010020513,5.2,78
2010020514,5.2,69
2010020515,5.2,57
2010020516,5.2,57
2010020517,5.1,37
2010020518,5.1,32
2010020519,5,32
2010020520,5,32
2010020521,5,43
2010020522,5,51
2010020523,5,58
201002060,5,58
201002061,5,62
201002062,5.1,58
201002063,5.2,51
201002064,5.3,51
201002065,5.3,38
201002066,5.4,36
201002067,5.4,38
201002068,5.4,38
201002069,5.5,50
2010020610,5.6,59
2010020611,5.6,67
2010020612,5.7,67
2010020613,5.7,72
2010020614,5.8,67
2010020615,5.8,59
2010020616,5.7,59
2010020617,5.7,42
2010020618,5.7,36
2010020619,5.7,34
2010020620,5.6,34
2010020621,5.5,40
2010020622,5.5,48
2010020623,5.3,56
201002070,5.2,56
201002071,5.1,66
201002072,5.1,66
201002073,5.1,62
201002074,5.2,62
201002075,5.2,51
201002076,5.2,45
201002077,5.2,43
201002078,5.2,43
201002079,5.2,48
2010020710,5.2,54
2010020711,5.2,60
2010020712,5.2,60
2010020713,5.2,67
2010020714,5.1,66
2010020715,5.1,62
2010020716,5.1,62
2010020717,5,48
2010020718,5.1,41
2010020719,5,36
2010020720,4.9,36
2010020721,4.9,37
2010020722,4.9,42
2010020723,4.8,48
201002080,4.8,48
201002081,4.8,59
201002082,4.7,62
201002083,4.6,62
201002084,4.5,62
201002085,4.3,55
201002086,4.2,49
201002087,4.1,45
201002088,4.1,45
201002089,4.2,43
2010020810,4.3,46
2010020811,4.5,50
2010020812,4.6,50
2010020813,4.7,57
2010020814,4.6,59
2010020815,4.6,59
2010020816,4.6,59
2010020817,4.6,51
2010020818,4.6,45
2010020819,4.7,40
2010020820,4.7,40
2010020821,4.7,35
2010020822,4.7,36
2010020823,4.7,40
201002090,4.7,40
201002091,4.7,51
201002092,4.7,56
201002093,4.7,60
201002094,4.7,60
201002095,4.7,60
201002096,4.6,57
201002097,4.5,53
201002098,4.5,53
201002099,4.7,48
2010020910,4.7,48
2010020911,4.7,50
2010020912,4.7,50
2010020913,4.7,56
2010020914,4.6,60
2010020915,4.6,62
2010020916,4.6,62
2010020917,4.6,62
2010020918,4.6,59
2010020919,4.5,55
2010020920,4.5,55
2010020921,4.4,49
2010020922,4.4,48
2010020923,4.4,49
201002100,4.4,49
201002101,4.5,57
201002102,4.6,63
201002103,4.7,69
201002104,4.9,69
201002105,5,74
201002106,5.1,74
201002107,5,71
201002108,5,71
201002109,5.1,63
2010021010,5.1,59
2010021011,5,56
2010021012,5,56
2010021013,4.9,56
2010021014,4.9,59
2010021015,4.9,62
2010021016,4.9,62
2010021017,4.8,65
2010021018,4.4,65
2010021019,4.5,62
2010021020,4.4,62
2010021021,4.4,55
2010021022,4.3,51
2010021023,4.2,49
201002110,4.2,49
201002111,4.1,52
201002112,4.1,57
201002113,4.1,63
201002114,3.8,63
201002115,4,72
201002116,4.5,75
201002117,4.7,74
201002118,4.6,74
201002119,4.4,67
2010021110,3.9,61
2010021111,4,55
2010021112,4,55
2010021113,4,51
2010021114,4.1,52
2010021115,4.1,55
2010021116,4.2,55
2010021117,4.3,63
2010021118,4.3,66
2010021119,4.3,67
2010021120,4.3,67
2010021121,4.3,63
2010021122,4.2,59
2010021123,4.1,55
201002120,4,55
201002121,3.9,55
201002122,3.8,59
201002123,3.7,66
201002124,3.6,66
201002125,3.5,80
201002126,3.4,86
201002127,3.4,90
201002128,3.2,90
201002129,3.1,87
2010021210,3,81
2010021211,2.9,74
2010021212,2.8,74
2010021213,2.7,64
2010021214,2.5,63
2010021215,2.5,65
2010021216,2.4,65
2010021217,2.4,74
2010021218,2.3,79
2010021219,2.2,83
2010021220,2,83
2010021221,1.8,81
2010021222,1.8,77
2010021223,1.7,71
201002130,1.5,71
201002131,1.6,65
201002132,1.7,66
201002133,1.9,71
201002134,2.3,71
201002135,2.6,85
201002136,3,93
201002137,3.3,98
201002138,3.6,98
201002139,3.9,98
2010021310,4.2,92
2010021311,4.6,84
2010021312,4.8,84
2010021313,5.3,69
2010021314,5.9,65
2010021315,6.3,65
2010021316,6.6,65
2010021317,6.9,73
2010021318,7.1,78
2010021319,7.3,83
2010021320,7.4,83
2010021321,7.3,84
2010021322,7.1,80
2010021323,6.9,73
201002140,6.9,73
201002141,6.7,63
201002142,6.5,61
201002143,6.2,64
201002144,6,64
201002145,5.9,76
201002146,5.8,85
201002147,5.5,92
201002148,5.5,92
201002149,5.7,95
2010021410,6,89
2010021411,6.2,81
2010021412,6.5,81
2010021413,6.8,63
2010021414,7.1,56
2010021415,7.4,53
2010021416,7.5,53
2010021417,7.5,57
2010021418,7.6,63
2010021419,7.5,69
2010021420,7.4,69
2010021421,7.2,74
2010021422,7.2,71
2010021423,7.1,65
201002150,7,65
201002151,6.9,51
201002152,6.9,47
201002153,6.8,47
201002154,6.8,47
201002155,6.6,58
201002156,6.6,67
201002157,6.5,76
201002158,6.4,76
201002159,6.6,84
2010021510,6.9,82
2010021511,7.2,75
2010021512,7.4,75
2010021513,7.6,57
2010021514,7.7,49
2010021515,7.7,44
2010021516,7.7,44
2010021517,7.7,48
2010021518,7.8,55
2010021519,7.7,63
2010021520,7.7,63
2010021521,7.7,72
2010021522,7.2,72
2010021523,7.1,67
201002160,7,67
201002161,6.8,54
201002162,6.7,48
201002163,6.9,46
201002164,7.2,46
201002165,7.6,54
201002166,8.1,63
201002167,8.7,72
201002168,8.8,72
201002169,8.8,84
2010021610,8.7,84
2010021611,8.7,79
2010021612,8.8,79
2010021613,9,61
2010021614,9.2,51
2010021615,9.5,44
2010021616,9.6,44
2010021617,9.7,45
2010021618,9.9,51
2010021619,9.9,58
2010021620,9.9,58
2010021621,10,70
2010021622,10.2,72
2010021623,10.4,70
201002170,10.6,70
201002171,10.8,57
201002172,11,50
201002173,11,46
201002174,11.1,46
201002175,11.1,51
201002176,11.1,59
201002177,11,69
201002178,10.6,69
201002179,9.9,84
2010021710,9.3,87
2010021711,8.8,85
2010021712,8.6,85
2010021713,8.5,69
2010021714,8.5,58
2010021715,8.7,50
2010021716,8.8,50
2010021717,8.9,47
2010021718,9.1,52
2010021719,9.1,59
2010021720,8.9,59
2010021721,8.8,72
2010021722,8.7,76
2010021723,8.8,76
201002180,8.8,76
201002181,9,65
201002182,9.5,56
201002183,9.9,50
201002184,10.1,50
201002185,10.3,50
201002186,10.7,56
201002187,10.9,65
201002188,11,65
201002189,11.1,80
2010021810,11.3,85
2010021811,11.3,84
2010021812,11.4,84
2010021813,11.5,71
2010021814,11.8,61
2010021815,12,52
2010021816,12.1,52
2010021817,12.1,47
2010021818,12.6,50
2010021819,12.8,57
2010021820,13,57
2010021821,13.3,71
2010021822,13.4,77
2010021823,13.5,79
201002190,13.7,79
201002191,13.8,72
201002192,14,65
201002193,14,58
201002194,14.1,58
201002195,14.1,54
201002196,14.2,58
201002197,14.2,65
201002198,14.2,65
201002199,14.2,80
2010021910,14.2,86
2010021911,14.2,87
2010021912,14.3,87
2010021913,14.4,78
2010021914,14.3,69
2010021915,14.3,60
2010021916,14,60
2010021917,13.9,51
2010021918,13.7,53
2010021919,13.6,58
2010021920,13.2,58
2010021921,13,73
2010021922,12.6,81
2010021923,12.1,85
201002200,11.8,85
201002201,11.4,82
201002202,11,75
201002203,10.3,67
201002204,9.8,67
201002205,9.4,60
201002206,9.1,62
201002207,8.9,67
201002208,8.6,67
201002209,8.3,81
2010022010,7.6,87
2010022011,7.1,90
2010022012,7,90
2010022013,7.3,85
2010022014,6.8,77
2010022015,7,67
2010022016,7.2,67
2010022017,7.1,55
2010022018,7.3,54
2010022019,7.2,57
2010022020,6.9,57
2010022021,7.2,70
2010022022,7.4,77
2010022023,7.3,83
201002210,7.2,83
201002211,6.9,84
201002212,6.5,79
201002213,6,73
201002214,5.2,73
201002215,4.6,63
201002216,4.3,62
201002217,3.9,65
201002218,3.9,65
201002219,3.6,75
2010022110,3.3,82
2010022111,3.1,86
2010022112,2.8,86
2010022113,2.5,85
2010022114,2.3,79
2010022115,2.2,71
2010022116,2.1,71
2010022117,2.2,58
2010022118,2.1,54
2010022119,2,54
2010022120,2,54
2010022121,1.9,63
2010022122,1.8,70
2010022123,1.6,76
201002220,1.4,76
201002221,1.4,81
201002222,1.3,78
201002223,1.4,73
201002224,1.4,73
201002225,1.5,62
201002226,1.6,59
201002227,1.6,58
201002228,1.8,58
201002229,1.9,64
2010022210,2.2,69
2010022211,2.4,74
2010022212,2.8,74
2010022213,3,76
2010022214,3.2,73
2010022215,3.4,67
2010022216,3.2,67
2010022217,3.6,55
2010022218,3.8,50
2010022219,3.9,48
2010022220,3.9,48
2010022221,3.9,52
2010022222,4,57
2010022223,4,63
201002230,4.1,63
201002231,4.2,71
201002232,4.3,71
201002233,4.3,69
201002234,4.4,69
201002235,4.4,61
201002236,4.4,56
201002237,4.3,53
201002238,4.2,53
201002239,4.3,53
2010022310,4.4,55
2010022311,4.4,59
2010022312,4.3,59
2010022313,4.2,62
2010022314,4,62
2010022315,3.8,58
2010022316,3.6,58
2010022317,3.3,48
2010022318,3.1,41
2010022319,2.8,37
2010022320,2.7,37
2010022321,2.6,34
2010022322,2.5,37
2010022323,2.4,41
201002240,2.3,41
201002241,2.3,49
201002242,2.1,52
201002243,1.8,53
201002244,1.6,53
201002245,1.3,49
201002246,1.2,45
201002247,1,41
201002248,0.9,41
201002249,1,36
2010022410,1.2,37
2010022411,1.4,39
2010022412,1.6,39
2010022413,1.8,45
2010022414,1.9,48
2010022415,2,50
2010022416,2,50
2010022417,2.1,47
2010022418,2.2,43
2010022419,2.3,38
2010022420,2.4,38
2010022421,2.5,33
2010022422,2.7,33
2010022423,2.9,35
201002250,3.2,35
201002251,3.4,43
201002252,3.6,48
201002253,3.8,51
201002254,4,51
201002255,4.3,53
201002256,4.5,50
201002257,5.2,46
201002258,5.2,46
201002259,5.3,37
2010022510,5.1,34
2010022511,4.7,33
2010022512,4.7,33
2010022513,4.8,37
2010022514,4.8,40
2010022515,4.8,44
2010022516,5,44
2010022517,5.2,47
2010022518,5.2,46
2010022519,5.3,43
2010022520,5.4,43
2010022521,5.5,35
2010022522,5.6,32
2010022523,5.7,31
201002260,5.8,31
201002261,5.9,37
201002262,5.9,43
201002263,5.9,50
201002264,6,50
201002265,6.2,59
201002266,7.2,60
201002267,7.2,58
201002268,7.5,58
201002269,7.2,49
2010022610,6.6,43
2010022611,6.2,38
2010022612,6,38
2010022613,5.9,36
2010022614,5.8,38
2010022615,5.7,43
2010022616,5.6,43
2010022617,5.6,50
2010022618,5.4,52
2010022619,5.4,51
2010022620,5.4,51
2010022621,5.4,44
2010022622,5.4,38
2010022623,5.4,34
201002270,5.4,34
201002271,5.4,34
201002272,5.4,39
201002273,5.4,46
201002274,5.3,46
201002275,4.9,60
201002276,4.6,65
201002277,4.7,67
201002278,5.1,67
201002279,4.5,59
2010022710,4.7,51
2010022711,4.9,44
2010022712,4.9,44
2010022713,4.9,36
2010022714,4.8,37
2010022715,4.6,42
2010022716,4.5,42
2010022717,4.4,55
2010022718,4.3,61
2010022719,4.2,64
2010022720,4.1,64
2010022721,4.1,59
2010022722,4,52
2010022723,3.8,45
201002280,3.8,45
201002281,3.7,38
201002282,3.6,41
201002283,3.6,47
201002284,3.4,47
201002285,3.3,62
201002286,3.2,70
201002287,3,74
201002288,2.7,74
201002289,2.5,69
2010022810,2.3,60
2010022811,2.1,49
2010022812,2,49
2010022813,2,34
2010022814,1.9,31
2010022815,1.9,33
2010022816,1.9,33
2010022817,1.8,44
2010022818,1.8,53
2010022819,1.7,59
2010022820,1.5,59
2010022821,1.3,59
2010022822,1,53
2010022823,0.7,44
201003010,0.4,44
201003011,0.2,32
201003012,0.8,30
201003013,1.4,34
201003014,2,34
201003015,2.6,49
201003016,3,60
201003017,3.4,68
201003018,3.6,68
201003019,3.9,70
2010030110,4.5,63
2010030111,5,52
2010030112,5.3,52
2010030113,5.4,32
2010030114,5.6,25
2010030115,5.8,24
2010030116,5.9,24
2010030117,6.9,36
2010030118,7.4,46
2010030119,8.5,57
2010030120,8.8,57
2010030121,9.3,65
2010030122,9.7,63
2010030123,10.1,56
201003020,10.6,56
201003021,11.2,39
201003022,11.5,34
201003023,11.5,35
201003024,11.7,35
201003025,12,49
201003026,12.1,62
201003027,12.2,74
201003028,12.2,74
201003029,12.3,85
2010030210,12.3,82
2010030211,12.4,73
2010030212,12.4,73
2010030213,12.5,52
2010030214,12.5,42
2010030215,12.3,37
2010030216,12.2,37
2010030217,12.1,45
2010030218,12,55
2010030219,11.9,67
2010030220,11.7,67
2010030221,11.5,79
2010030222,11.4,79
2010030223,11.2,74
201003030,11.1,74
201003031,10.9,56
201003032,10.7,48
201003033,10.5,44
201003034,10.4,44
201003035,10.2,52
201003036,10,63
201003037,9.8,74
201003038,9.4,74
201003039,9.2,88
2010030310,8.8,88
2010030311,8.5,82
2010030312,8.2,82
2010030313,7.9,60
2010030314,7.6,48
2010030315,7.6,40
2010030316,7.6,40
2010030317,7.6,41
2010030318,7.4,49
2010030319,7.3,60
2010030320,7.1,60
2010030321,6.9,77
2010030322,7.1,81
2010030323,6.9,79
201003040,6.8,79
201003041,6.6,65
201003042,6.4,56
201003043,5.8,50
201003044,5.3,50
201003045,4.8,55
201003046,4.3,65
201003047,3.7,77
201003048,3.2,77
201003049,2.6,97
2010030410,2.1,102
2010030411,1.8,101
2010030412,1.7,101
2010030413,1.9,86
2010030414,2,74
2010030415,2.4,64
2010030416,2.7,64
2010030417,2.9,62
2010030418,3.1,68
2010030419,3.2,78
2010030420,3.2,78
2010030421,3.3,96
2010030422,3.2,102
2010030423,3.2,103
201003050,3.2,103
201003051,3.3,92
201003052,3.2,82
201003053,3.3,74
201003054,3.4,74
201003055,3.4,70
201003056,3.5,76
201003057,3.5,85
201003058,3.5,85
201003059,3.4,102
2010030510,3.3,108
2010030511,3.5,109
2010030512,3.5,109
2010030513,3.4,96
2010030514,3.3,84
2010030515,3.2,72
2010030516,3.1,72
2010030517,3,61
2010030518,3,63
2010030519,2.9,70
2010030520,3.2,70
2010030521,3.6,86
2010030522,3.8,94
2010030523,4.1,97
201003060,4.3,97
201003061,4.6,91
201003062,4.8,82
201003063,5,73
201003064,5.2,73
201003065,5.4,64
201003066,5.6,66
201003067,5.7,73
201003068,5.8,73
201003069,5.7,89
2010030610,5.8,97
2010030611,5.9,101
2010030612,6.2,101
2010030613,6.2,96
2010030614,6.1,88
2010030615,5.9,77
2010030616,5.8,77
2010030617,5.7,64
2010030618,5.5,64
2010030619,5.3,68
2010030620,5.2,68
2010030621,5.1,83
2010030622,5,91
2010030623,4.8,97
201003070,4.7,97
201003071,4.7,97
201003072,4.8,90
201003073,4.8,82
201003074,4.9,82
201003075,4.7,69
201003076,4.7,67
201003077,4.8,69
201003078,4.9,69
201003079,4.9,79
2010030710,5.1,86
2010030711,5.5,91
2010030712,6.3,91
2010030713,6.7,91
2010030714,7.1,85
2010030715,7.7,77
2010030716,8.4,77
2010030717,9.3,64
2010030718,10.3,61
2010030719,11.3,62
2010030720,12.1,62
2010030721,12.8,72
2010030722,13.4,80
2010030723,14,88
201003080,14.5,88
201003081,15.1,95
201003082,15.8,94
201003083,16.5,90
201003084,17.3,90
201003085,18,80
201003086,18.7,77
201003087,19.3,77
201003088,19.6,77
201003089,19.8,83
2010030810,20,89
2010030811,20.1,94
2010030812,20.2,94
2010030813,20,98
2010030814,19.7,96
2010030815,19.4,90
2010030816,19,90
2010030817,18.8,79
2010030818,18.5,74
2010030819,18.1,73
2010030820,17.8,73
2010030821,17.3,78
2010030822,16.9,84
2010030823,16.4,90
201003090,15.8,90
201003091,15.5,98
201003092,15.3,99
201003093,15.3,96
201003094,15.4,96
201003095,15.7,87
201003096,15.8,82
201003097,15.9,78
201003098,15.7,78
201003099,15.5,76
2010030910,15.2,78
2010030911,14.8,81
2010030912,14.4,81
2010030913,14.4,86
2010030914,14.2,87
2010030915,14,86
2010030916,13.8,86
2010030917,13.6,80
2010030918,13.4,76
2010030919,13.2,74
2010030920,12.9,74
2010030921,12.5,75
2010030922,12.3,78
2010030923,12,83
201003100,11.7,83
201003101,11.5,91
201003102,11.3,95
201003103,11.2,97
201003104,11.1,97
201003105,11,95
201003106,10.9,92
201003107,10.9,88
201003108,10.8,88
201003109,10.7,83
2010031010,10.5,82
2010031011,10.3,83
2010031012,10.1,83
2010031013,9.9,87
2010031014,9.7,89
2010031015,9.4,90
2010031016,9.1,90
2010031017,8.7,88
2010031018,8.4,85
2010031019,8.1,82
2010031020,8,82
2010031021,7.8,79
2010031022,7.6,79
2010031023,7.3,81
201003110,7.1,81
201003111,6.9,88
201003112,6.8,92
201003113,6.7,96
201003114,6.8,96
201003115,6.9,98
201003116,7.1,96
201003117,7,93
201003118,6.9,93
201003119,6.7,84
2010031110,6.5,80
2010031111,6.4,78
2010031112,6.2,78
2010031113,6,78
2010031114,6.1,80
2010031115,6.2,82
2010031116,6.4,82
2010031117,6.5,85
2010031118,6.7,85
2010031119,6.7,83
2010031120,6.8,83
2010031121,7,78
2010031122,7.2,75
2010031123,7.4,75
201003120,7.6,75
201003121,7.7,78
201003122,7.6,83
201003123,7.5,87
201003124,7.5,87
201003125,7.3,94
201003126,7.1,95
201003127,6.8,93
201003128,6.6,93
201003129,6.5,84
2010031210,6.4,78
2010031211,6.2,72
2010031212,6.2,72
2010031213,6,68
2010031214,6.4,70
2010031215,6.4,73
2010031216,6.5,73
2010031217,6.5,79
2010031218,6.5,81
2010031219,6.5,82
2010031220,6.5,82
2010031221,6.5,77
2010031222,6.8,73
2010031223,6.9,70
201003130,7.3,70
201003131,7.6,70
201003132,7.8,74
201003133,8,79
201003134,8.2,79
201003135,8.4,89
201003136,8.4,93
201003137,8.5,93
201003138,8.6,93
201003139,8.7,86
2010031310,8.8,79
2010031311,9,72
2010031312,9.1,72
2010031313,9.1,64
2010031314,9.3,64
2010031315,9.3,67
2010031316,9.4,67
2010031317,9.4,76
2010031318,9.4,80
2010031319,9.3,83
2010031320,9.2,83
2010031321,9,79
2010031322,8.9,74
2010031323,8.7,69
201003140,8.6,69
201003141,8.4,65
201003142,8.1,67
201003143,7.7,73
201003144,7.4,73
201003145,7.3,85
201003146,7,92
201003147,6.7,95
201003148,6.5,95
201003149,6.2,92
2010031410,5.9,86
2010031411,5.5,77
2010031412,5.6,77
2010031413,5.7,65
2010031414,5.6,62
2010031415,5.2,64
2010031416,4.7,64
2010031417,4.3,73
2010031418,3.7,79
2010031419,3.2,83
2010031420,2.7,83
2010031421,2.3,81
2010031422,2,76
2010031423,1.9,69
201003150,2,69
201003151,2.1,61
201003152,2.4,61
201003153,2.5,65
201003154,2.5,65
201003155,2.7,78
201003156,2.7,85
201003157,2.8,91
201003158,2.9,91
201003159,3,92
2010031510,3,87
2010031511,3.1,79
2010031512,3.1,79
2010031513,3.6,64
2010031514,3.4,60
2010031515,3.4,61
2010031516,3.3,61
2010031517,3.2,71
2010031518,3.2,79
2010031519,3.1,86
2010031520,3.1,86
2010031521,3.2,90
2010031522,3.1,86
2010031523,2.9,79
201003160,2.9,79
201003161,3,68
201003162,3.1,65
201003163,3.2,67
201003164,3.1,67
201003165,3.1,80
201003166,3.1,89
201003167,3.2,97
201003168,3.3,97
201003169,3.5,101
2010031610,3.4,96
2010031611,4.1,88
2010031612,4.5,88
2010031613,4.7,71
2010031614,4.9,65
2010031615,4.9,64
2010031616,5,64
2010031617,4.9,73
2010031618,4.9,82
2010031619,5,90
2010031620,5.1,90
2010031621,5.2,99
2010031622,5.5,97
2010031623,5.6,91
201003170,5.8,91
201003171,6.5,77
201003172,6.8,72
201003173,7.3,72
201003174,7.6,72
201003175,7.6,82
201003176,8,91
201003177,8.1,99
201003178,8.1,99
201003179,8,107
2010031710,7.8,104
2010031711,7.5,97
2010031712,7.3,97
2010031713,7.1,79
2010031714,6.9,71
2010031715,6.7,68
2010031716,6.5,68
2010031717,6.3,75
2010031718,6.1,84
2010031719,5.9,94
2010031720,5.8,94
2010031721,5.6,104
2010031722,5.5,104
2010031723,5.4,99
201003180,5.3,99
201003181,5.1,84
201003182,4.9,77
201003183,4.9,75
201003184,5.1,75
201003185,4.8,82
201003186,4.7,91
201003187,4.7,101
201003188,4.8,101
201003189,5,111
2010031810,5.2,111
2010031811,5.5,105
2010031812,5.6,105
2010031813,5.6,87
2010031814,5.5,77
2010031815,5.3,72
2010031816,5.2,72
2010031817,5.3,75
2010031818,5.2,83
2010031819,5.2,92
2010031820,5.1,92
2010031821,5.2,105
2010031822,5,107
2010031823,5.1,103
201003190,5,103
201003191,4.8,88
201003192,4.6,80
201003193,4.4,74
201003194,4.4,74
201003195,4.9,76
201003196,5.3,83
201003197,5.5,92
201003198,5.6,92
201003199,5.6,104
2010031910,5.5,105
2010031911,5.2,102
2010031912,4.8,102
2010031913,5,85
2010031914,5,74
2010031915,5.1,67
2010031916,5.2,67
2010031917,5.2,66
2010031918,5.3,72
2010031919,5.3,82
2010031920,5.4,82
2010031921,5.3,97
2010031922,5.2,101
2010031923,5.1,101
201003200,4.9,101
201003201,4.7,88
201003202,4.5,79
201003203,4.1,71
201003204,3.6,71
201003205,3.5,69
201003206,3.8,74
201003207,3.5,83
201003208,3.4,83
201003209,3.2,97
2010032010,2.9,101
2010032011,2.8,100
2010032012,2.5,100
2010032013,2.2,86
2010032014,2.1,76
2010032015,1.9,67
2010032016,1.7,67
2010032017,1.6,62
2010032018,1.4,67
2010032019,1.4,75
2010032020,1.4,75
2010032021,1.5,91
2010032022,1.6,97
2010032023,1.6,99
201003210,1.7,99
201003211,1.7,91
201003212,1.6,82
201003213,1.6,74
201003214,1.5,74
201003215,1.5,68
201003216,1.4,70
201003217,1.3,76
201003218,1.3,76
201003219,1.2,88
2010032110,1.3,92
2010032111,1.3,92
2010032112,1.3,92
2010032113,1.4,82
2010032114,1.3,73
2010032115,1.2,63
2010032116,1.3,63
2010032117,1.3,53
2010032118,1.5,54
2010032119,1.6,60
2010032120,1.6,60
2010032121,1.7,74
2010032122,1.8,82
2010032123,2,86
201003220,2.1,86
201003221,2.3,83
201003222,2.7,77
201003223,2.9,69
201003224,2.9,69
201003225,3.1,59
201003226,3.1,60
201003227,3.2,64
201003228,3.7,64
201003229,3.8,76
2010032210,3.6,83
2010032211,3.6,87
2010032212,4.4,87
2010032213,4.7,86
2010032214,4.9,80
2010032215,5,72
2010032216,4.9,72
2010032217,4.8,63
2010032218,4.9,64
2010032219,5,69
2010032220,5.2,69
2010032221,5.3,84
2010032222,5.3,94
2010032223,5.2,101
201003230,5,101
201003231,4.8,105
201003232,4.6,102
201003233,4.3,96
201003234,4.3,96
201003235,4.8,85
201003236,5,82
201003237,5.1,83
201003238,5.2,83
201003239,5.4,90
2010032310,5.5,94
2010032311,5,98
2010032312,4.8,98
2010032313,5.3,98
2010032314,5.6,93
2010032315,5.6,86
2010032316,5.7,86
2010032317,5.8,75
2010032318,5.9,71
2010032319,5.9,71
2010032320,6.1,71
2010032321,6.2,79
2010032322,6.3,86
2010032323,6.4,92
201003240,6.6,92
201003241,6.7,98
201003242,6.8,97
201003243,7,93
201003244,6.9,93
201003245,9.2,83
201003246,9.7,78
201003247,10,76
201003248,10.3,76
201003249,10.6,78
2010032410,10.7,82
2010032411,11,86
2010032412,11,86
2010032413,11.1,91
2010032414,11.1,91
2010032415,11.1,88
