date,85_15,65_40,65_60,94_60,35_60,50_40,80_70,95_53,110_70,65_50,40_50
2015-05-09,0.9997999,0.96799994,0.9618,0.60379994,0.0321,0.8727,0.8954,0.58529997,0.59419996,0.9711,0.17869999
2015-05-10,1.0,0.9736,0.98959994,0.65049994,0.0365,0.84659994,0.9979999,0.6579,0.6314,0.97639996,0.12149999
2015-05-11,1.0,0.9517,0.94879997,0.66429996,0.0338,0.85879993,0.9999,0.66239995,0.7165,0.9276999,0.038399998
2015-05-12,0.9961,0.8832,0.98089993,0.5986,0.033499997,0.88049996,0.98609996,0.5398,0.5609,0.8807,0.0177
2015-05-13,0.96639997,0.9388,0.97389996,0.5902,0.014399999,0.8715,0.96669996,0.5735,0.54029995,0.9275999,0.0469
2015-05-14,0.85269994,0.90089995,0.96119994,0.59379995,0.036799997,0.8149,0.9511,0.5401,0.5818,0.83009994,0.039499998
2015-05-15,0.7208,0.90709996,0.9522,0.5893,0.033899996,0.7393999,0.99139994,0.5559,0.5134,0.8742,0.040499996
2015-05-16,0.6961,0.77849996,0.9272,0.53059995,0.029199997,0.674,0.91089994,0.5318,0.5268,0.83489996,0.0167
2015-05-17,0.79429996,0.8347,0.8975,0.62619996,0.0199,0.6421,0.9947,0.6586,0.39499998,0.84379995,0.0053999997
2015-05-18,0.88229996,0.81939995,0.9165999,0.5827,0.012099999,0.6213,0.9364,0.50799996,0.58919996,0.85709995,0.0087
2015-05-19,0.999,0.9057999,0.9511,0.5517,0.055299997,0.7011,0.9468,0.583,0.52699995,0.9869999,0.035499997
2015-05-20,1.0,0.8824,0.97819996,0.5947,0.0448,0.6475,0.92599994,0.63989997,0.5578,0.95689994,0.1504
2015-05-21,1.0,0.92129993,1.0,0.5061,0.038799997,0.65669996,1.0,0.6263,0.54469997,0.98449993,0.1732
2015-05-22,0.9993,0.87939996,1.0,0.5327,0.019599998,0.57049996,1.0,0.6928,0.47469997,0.95619994,0.047799997
2015-05-23,0.97299993,0.70019996,0.8825,0.47349998,0.04,0.5028,0.92349994,0.65589994,0.36689997,0.7754,0.015299999
2015-05-24,0.98489994,0.65099996,0.81369996,0.45939997,0.0321,0.4536,0.90049994,0.5693,0.21239999,0.71159995,0.0
2015-05-25,0.97789997,0.55869997,0.78779995,0.4652,0.0367,0.46399996,0.83869994,0.54109997,0.22109999,0.6807,0.0037999998
2015-05-26,0.91269994,0.5499,0.7268999,0.4789,0.0358,0.45879996,0.8608,0.5362,0.19689998,0.64189994,0.00049999997
2015-05-27,0.9604,0.56949997,0.7485,0.58739996,0.0199,0.50689995,0.9999,0.5209,0.14199999,0.67029995,0.0068
2015-05-28,0.89339995,0.63769996,0.7997,0.565,0.028899997,0.54139996,0.9993,0.6182,0.15229999,0.741,0.018
2015-05-29,0.9393,0.64559996,0.8586999,0.5536,0.0431,0.4687,0.9999,0.5937,0.12789999,0.77019995,0.0035999997
2015-05-30,0.95409995,0.57989997,0.7915,0.5498,0.035,0.4416,0.9439,0.56369996,0.11649999,0.64809996,0.0
2015-05-31,0.9254999,0.575,0.8093999,0.5366,0.036099996,0.37739998,0.8728,0.5556,0.11229999,0.6949,0.0
2015-06-01,0.9518,0.56,0.81939995,0.53449994,0.0224,0.36509997,0.89669997,0.5085,0.087699994,0.709,0.0
2015-06-02,0.9528,0.4491,0.76409996,0.4809,0.018199999,0.27899998,0.8836,0.4668,0.0717,0.641,0.0
2015-06-03,0.8903,0.3811,0.65339994,0.4386,0.0513,0.2557,0.8814,0.4036,0.047,0.5606,0.0
2015-06-04,0.86319995,0.36849996,0.5068,0.3918,0.0269,0.1487,0.79249996,0.33540002,0.0271,0.48569998,0.0034
2015-06-05,0.91019994,0.31949997,0.5117,0.33309996,0.030799998,0.1038,0.7972999,0.33989996,0.0056999996,0.42869997,0.0
2015-06-06,0.8329,0.2959,0.5014,0.35739997,0.033699997,0.2566,0.8664,0.33049998,0.0026999998,0.4775,0.0
2015-06-07,0.8008999,0.295,0.4175,0.3704,0.0246,0.0821,0.85719997,0.3518,0.0034,0.48479998,0.0
2015-06-08,0.78709996,0.2539,0.3128,0.3213,0.029399997,0.0059999996,0.79529995,0.35579997,0.00049999997,0.4182,0.0
2015-06-09,0.8083,0.352,0.2543,0.3446,0.019199999,0.08929999,0.7675,0.41399997,0.0008999999,0.52669996,0.0
2015-06-10,0.77189994,0.2177,0.2995,0.25399998,0.015399999,0.0074,0.7154,0.3017,0.0,0.45069999,0.0
2015-06-11,0.60179996,0.015599999,0.2898,0.26529998,0.037499998,0.0,0.67169994,0.3713,0.0,0.32709998,0.0
2015-06-12,0.51949996,0.035499997,0.2207,0.2729,0.031499997,0.035099998,0.6806,0.43019998,0.0029,0.28599998,0.0
2015-06-13,0.4093,0.0382,0.17449999,0.26389998,0.0469,0.0632,0.61039996,0.4394,0.0032999997,0.2665,0.0
2015-06-14,0.41809997,0.0348,0.1751,0.28599998,0.0223,0.072799996,0.58,0.4552,0.0,0.2588,0.0
2015-06-15,0.40809998,0.098799996,0.15949999,0.2633,0.037499998,0.0066999993,0.6221,0.43079996,0.0,0.27019998,0.0
2015-06-16,0.468,0.0111,0.1344,0.3209,0.047199998,0.078499995,0.51399994,0.48899996,0.0,0.27229998,0.0012999999
2015-06-17,0.33259997,0.031199997,0.11309999,0.2667,0.0402,0.10469999,0.473,0.38459998,0.00049999997,0.31669998,0.0
2015-06-18,0.30719998,0.0222,0.0851,0.12349999,0.048499998,0.2562,0.46629995,0.2938,0.0095,0.2541,0.0
2015-06-19,0.31989998,0.0244,0.08139999,0.13859999,0.0444,0.1029,0.45209998,0.32689998,0.0,0.18289998,0.0
2015-06-20,0.2743,0.0064,0.082899995,0.1281,0.047599997,0.009899999,0.3986,0.28809997,0.0,0.18699999,0.0004
2015-06-21,0.42929998,0.010299999,0.0663,0.0951,0.0316,0.2906,0.3839,0.29459998,0.0,0.1242,0.0
2015-06-22,0.3718,0.014099999,0.070099995,0.0175,0.0354,0.0,0.39519998,0.2607,1e-04,0.12229999,0.0
2015-06-23,0.35599998,0.0,0.0719,0.080199994,0.009699999,0.11399999,0.3791,0.2968,0.0058,0.12759998,0.0
2015-06-24,0.3459,0.0,0.055299997,0.08189999,0.021199998,0.065,0.2898,0.3153,1e-04,0.11389999,0.0
2015-06-25,0.32689998,0.012399999,0.042399995,0.073699996,0.0246,0.020699998,0.23799999,0.2981,0.0,0.08269999,0.0
2015-06-26,0.29779997,0.0274,0.1013,0.2622,0.0346,0.27199998,0.22119999,0.3463,0.00049999997,0.1017,0.0
2015-06-27,0.36669996,0.0177,0.035299998,0.06299999,0.0345,0.26229998,0.1698,0.28379998,0.0,0.056299996,0.0
2015-06-28,0.3386,0.1179,0.0378,0.072799996,0.10429999,0.32799998,0.1195,0.2593,0.0042,0.035499997,0.3777
2015-06-29,0.28109998,0.0389,0.0393,0.060599998,0.049499996,0.0937,0.1046,0.3495,0.0050999997,0.071499996,0.0002
2015-06-30,0.3116,0.0589,0.074899994,0.044699997,0.0467,0.27089998,0.09139999,0.3089,0.0056,0.0971,0.1408
2015-07-01,0.38369998,0.018199999,0.0165,0.0423,0.0251,0.08279999,0.0655,0.3022,0.019799998,0.0423,0.0
2015-07-02,0.3493,0.0,0.031299997,0.033999998,0.0378,0.08309999,0.07219999,0.302,0.018199999,0.033999998,0.0
2015-07-03,0.3579,0.0002,0.018,0.043399997,0.0387,0.045799997,0.065699995,0.29569998,0.0045999996,0.052999996,0.00029999999
2015-07-04,0.3286,0.0022,0.0068,0.033999998,0.043899998,0.10719999,0.0521,0.26819998,0.010299999,0.0382,0.0
2015-07-05,0.4029,0.12799999,0.0625,0.0663,0.0378,0.3261,0.0269,0.337,0.048499998,0.0689,0.0123
2015-07-06,0.31649998,0.0863,0.042999998,0.031199997,0.11519999,0.26839998,0.031699996,0.2956,0.1776,0.049599998,0.0189
2015-07-07,0.406,0.0167,0.026499998,0.0137,0.049899995,0.09899999,0.0069,0.2915,0.0,0.028999997,0.0
2015-07-08,0.40219995,0.0279,0.040999997,0.0081,0.0349,0.0064999997,0.031699996,0.3066,0.0,0.0314,0.0
2015-07-09,0.31859997,0.1288,0.030999998,0.059699997,0.0546,0.26639998,0.021699999,0.3568,0.0178,0.0545,0.0059999996
2015-07-10,0.35619998,0.021699999,0.09239999,0.0066999993,0.055899996,0.25559998,0.033899996,0.31219998,0.014199999,0.067499995,0.0352
2015-07-11,0.3475,0.0646,0.0506,0.018199999,0.0711,0.2905,0.041599996,0.30429998,0.0,0.0314,0.0398
2015-07-12,0.3275,0.0139,0.039399996,0.0088,0.0446,0.110199995,0.023899999,0.27719998,0.013299999,0.061499998,0.0188
2015-07-13,0.4357,0.024299998,0.063099995,0.0044,0.081199996,0.0909,0.0327,0.23029998,0.012499999,0.049599998,0.0009999999
2015-07-14,0.37579998,0.052899998,0.1004,0.0637,0.071399994,0.28719997,0.033299997,0.3814,0.0011999999,0.06339999,0.25309998
2015-07-15,0.4182,0.065799996,0.044499997,0.021399999,0.106199995,0.31559998,0.049799997,0.3389,0.0052999994,0.056299996,0.0672
2015-07-16,0.3438,0.0245,0.035299998,0.030999998,0.08269999,0.27989998,0.0937,0.33389997,0.0045999996,0.0314,0.056299996
2015-07-17,0.42139998,0.019499999,0.0464,0.035499997,0.08279999,0.11609999,0.035899997,0.337,0.0,0.039499998,0.0363
2015-07-18,0.36569998,0.030999998,0.0514,0.0565,0.0651,0.24,0.077,0.30229998,0.0032,0.044999998,0.020499999
2015-07-19,0.39679998,0.018399999,0.058799993,0.0398,0.06779999,0.2581,0.048199996,0.30229998,0.0244,0.045099996,0.014199999
2015-07-20,0.48869997,0.0017,0.048599996,0.2778,0.0648,0.145,0.0435,0.5318,0.0,0.0512,0.0066999993
2015-07-21,0.3469,0.0253,0.035099998,0.0326,0.051999997,0.2571,0.0446,0.27269998,0.051,0.0371,0.0056
2015-07-22,0.43089998,0.0508,0.0137,0.013099999,0.051599998,0.26959997,0.0075999997,0.19579999,0.0165,0.04,0.007999999
2015-07-23,0.42299998,0.3812,0.0463,0.058099996,0.061399996,0.41579998,0.0347,0.40139997,0.0,0.0853,0.0095
2015-07-24,0.4066,0.103099994,0.113199994,0.045099996,0.044999998,0.50969994,0.060599998,0.28849998,0.08279999,0.1383,0.070199996
2015-07-25,0.37969998,0.0275,0.0723,0.0157,0.1943,0.23719999,0.0707,0.32899997,0.0,0.0583,0.0594
2015-07-26,0.4745,0.0022,0.053399995,0.0164,0.09679999,0.2846,0.022,0.2816,0.0,0.068399996,0.049899995
2015-07-27,0.31509998,0.0687,0.034299996,0.0372,0.039899997,0.0253,0.0356,0.3029,0.0,0.051599998,0.0
2015-07-28,0.36659998,0.24809998,0.041699998,0.107099995,0.036099996,0.11929999,0.0519,0.26849997,0.025799999,0.0743,0.0
2015-07-29,0.42729998,0.33569998,0.1087,0.10559999,0.038399998,0.39499998,0.06379999,0.3679,0.035499997,0.13769999,0.035899997
2015-07-30,0.5545,0.0488,0.1107,0.045699995,0.16199999,0.26049998,0.1178,0.3293,0.0,0.09969999,0.060999997
2015-07-31,0.3834,0.4398,0.15299998,0.047199998,0.080199994,0.29529998,0.028099999,0.28149998,0.0,0.15429999,0.0034
2015-08-01,0.42759997,0.0502,0.0804,0.031799998,0.061699998,0.28859997,0.069299996,0.30609998,0.0,0.0646,0.0254
2015-08-02,0.28579998,0.0116,0.0369,0.0219,0.0681,0.031999998,0.0592,0.2643,0.0,0.045299996,0.0045
2015-08-03,0.25449997,0.0,0.024299998,0.023099998,0.21449998,0.31599998,0.052699998,0.2607,0.00059999997,0.011,0.20779999
2015-08-04,0.4111,0.0025,0.030599998,0.055999998,0.0378,0.066599995,0.049,0.3002,0.040599998,0.035699997,0.0
2015-08-05,0.46689996,0.068399996,0.0725,0.1175,0.0619,0.12369999,0.1037,0.31929997,0.0274,0.090399995,0.024299998
2015-08-06,0.51019996,0.055899996,0.0538,0.0821,0.056799997,0.2661,0.0855,0.31919998,0.009099999,0.070599996,0.0026999998
2015-08-07,0.5523,0.0427,0.065699995,0.045899995,0.034399997,0.27609998,0.0703,0.3189,0.0,0.0683,0.0158
2015-08-08,0.46239996,0.0,0.07399999,0.0821,0.026399998,0.11569999,0.061299995,0.3238,0.0029,0.051,0.0050999997
2015-08-09,0.4052,0.0093,0.075799994,0.045399997,0.058799993,0.023899999,0.12599999,0.33189997,0.0,0.0687,0.0
2015-08-10,0.3366,0.0093,0.066199996,0.056599997,0.039499998,0.0022999998,0.08179999,0.33719996,0.0089,0.08929999,0.0
2015-08-11,0.3218,0.077,0.07,0.0648,0.0523,0.16319999,0.0975,0.3751,0.0150999995,0.0866,0.0298
2015-08-12,0.36989996,0.0034999999,0.066599995,0.072,0.070999995,0.114099994,0.072,0.37099996,0.0127,0.057799995,0.0257
2015-08-13,0.36619997,0.030699998,0.055999998,0.028799998,0.0514,0.089999996,0.07179999,0.28039998,0.020699998,0.060799997,0.0004
2015-08-14,0.3796,0.029399997,0.052999996,0.019199999,0.0032,0.0094,0.0676,0.27519998,0.024999999,0.0506,0.0
2015-08-15,0.4045,0.0051999995,0.0547,0.068399996,0.016999999,0.037499998,0.0542,0.3139,0.0252,0.045799997,0.0
2015-08-16,0.3148,0.0371,0.0438,0.049399998,0.061399996,0.1004,0.038,0.3139,0.012999999,0.0554,0.0
2015-08-17,0.3552,0.0481,0.0348,0.051,0.042199995,0.1029,0.062199995,0.3698,0.035299998,0.036,0.0
2015-08-18,0.25219998,0.0677,0.0425,0.1446,0.027999999,0.24819998,0.0625,0.38919997,0.0042999997,0.047999997,0.0
2015-08-19,0.3566,0.0779,0.0219,0.0851,0.035899997,0.26349998,0.051999997,0.30929998,0.0,0.0464,0.0
2015-08-20,0.3839,0.0437,0.0393,0.058799993,0.07609999,0.1352,0.0338,0.30929998,0.0045999996,0.044,0.0017999999
2015-08-21,0.3754,0.107099995,0.0707,0.035499997,0.015199999,0.29799998,0.062199995,0.2766,0.0,0.094799995,0.0
2015-08-22,0.37579998,0.041199997,0.0517,0.0481,0.0383,0.2625,0.0477,0.3209,0.0,0.0512,0.013099999
2015-08-23,0.35819998,0.065299995,0.0088,0.055499997,0.011299999,0.2726,0.013399999,0.33099997,0.0,0.0084,0.0075999997
2015-08-24,0.3507,0.028299998,0.030799998,0.073199995,0.049799997,0.2627,0.040999997,0.3304,0.0,0.033699997,0.015499999
2015-08-25,0.382,0.0,0.0431,0.022,0.0677,0.0327,0.045599997,0.27209997,0.0,0.054899998,1e-04
2015-08-26,0.2701,0.057599995,0.050499994,0.0269,0.028099999,0.059299998,0.0554,0.29029998,0.0,0.051,0.0
2015-08-27,0.3417,0.0515,0.045299996,0.033499997,0.058799993,0.29639998,0.054099996,0.2688,0.0,0.060799997,0.0025
2015-08-28,0.3734,0.042199995,0.0492,0.0338,0.0508,0.3112,0.041699998,0.3171,0.0,0.060599998,0.0076999995
2015-08-29,0.39229998,0.036099996,0.060799997,0.050699994,0.048399996,0.2575,0.0426,0.3096,0.0,0.0567,0.0122
2015-08-30,0.4545,0.0585,0.045999996,0.0438,0.040699996,0.25379997,0.0492,0.28689998,0.0002,0.0488,0.0029
2015-08-31,0.3645,0.014199999,0.049299996,0.0176,0.044,0.0783,0.0356,0.28869998,0.0,0.056799997,0.0
2015-09-01,0.39999998,0.0012999999,0.0512,0.0278,0.0,0.0275,0.038099997,0.31759998,0.0,0.050899997,0.0
2015-09-02,0.38399997,0.10029999,0.0747,0.054,0.0,0.12859999,0.037499998,0.38009998,0.0,0.053599995,0.0
2015-09-03,0.42629996,0.026199998,0.041599996,0.030399999,0.0,0.3279,0.057799995,0.38259998,0.015599999,0.055999998,0.0028
2015-09-04,0.40169996,0.0374,0.059699997,0.020899998,0.0,0.1295,0.0512,0.33509997,0.0,0.066099994,0.019599998
2015-09-05,0.36549997,0.0435,0.0442,0.0269,0.0,0.2519,0.0481,0.3557,0.0,0.038099997,0.0004
2015-09-06,0.3766,0.0199,0.050499994,0.023899999,0.0,0.109,0.040099997,0.25519997,0.0,0.048699997,0.0064
2015-09-07,0.4059,0.0257,0.040299997,0.025899999,0.0,0.0813,0.040899996,0.30179998,0.0,0.048299998,0.0
2015-09-08,0.32809997,0.0136,0.0232,0.045399997,0.0,0.063999996,0.029399997,0.3409,0.0004,0.0419,0.0045999996
2015-09-09,0.39519998,0.0278,0.036099996,0.1325,0.0,0.0166,0.0413,0.40649998,0.0,0.055299997,0.0066999993
2015-09-10,0.36029997,0.0252,0.0508,0.0404,0.0,0.105299994,0.057299998,0.33809996,0.0,0.0585,0.0055
2015-09-11,0.32479998,0.045899995,0.0469,0.0345,0.0,0.27879998,0.0404,0.30929998,0.0045999996,0.049299996,0.0007
2015-09-12,0.38619998,0.0346,0.056999996,0.041599996,0.0,0.1319,0.039399996,0.3191,0.0058,0.0596,0.0
2015-09-13,0.32739997,0.021699999,0.043399997,0.014299999,0.0,0.2564,0.056999996,0.29479998,0.0079,0.045599997,0.0
2015-09-14,0.4054,0.031699996,0.0481,0.009799999,0.0,0.2567,0.0224,0.2622,0.0,0.06,0.0
2015-09-15,0.3463,0.022899998,0.052699998,0.0164,0.0,0.24469998,0.0316,0.2758,0.0,0.028499998,0.0004
2015-09-16,0.39869997,0.009199999,0.03,0.0187,0.0,0.24189998,0.0435,0.29099998,0.0,0.0278,0.0008999999
2015-09-17,0.3511,0.32549998,0.0465,0.020799998,0.0,0.343,0.059299998,0.28959998,0.0,0.059299998,0.020699998
2015-09-18,0.3057,0.040699996,0.050899997,0.052999996,0.0,0.12009999,0.055299997,0.3877,0.0,0.050899997,0.00049999997
2015-09-19,0.38009998,0.057899997,0.045199998,0.0446,0.0,0.0352,0.040999997,0.3584,0.0,0.044899996,0.0
2015-09-20,0.406,0.0387,0.042799998,0.0106999995,0.0,0.10699999,0.039399996,0.2977,0.0,0.0438,0.0009999999
2015-09-21,0.2992,0.0068,0.0383,0.0166,0.0,0.24629998,0.0514,0.25719997,0.0,0.048499998,0.0089
2015-09-22,0.36779997,0.047999997,0.0423,0.0245,0.0,0.2348,0.0419,0.2967,0.0,0.046199996,0.0011999999
2015-09-23,0.3457,0.0352,0.041199997,0.0273,0.0,0.09949999,0.0448,0.27369997,0.0,0.050899997,0.0
2015-09-24,0.3444,0.050099995,0.044499997,0.0325,0.0,0.10779999,0.0398,0.2889,0.0,0.048199996,0.0034
2015-09-25,0.2809,0.014099999,0.040299997,0.044699997,0.0,0.082899995,0.038099997,0.31059998,0.0,0.042799998,0.0002
2015-09-26,0.253,0.043899998,0.0589,0.0656,0.0,0.2688,0.0632,0.3418,0.0074,0.075799994,0.00049999997
2015-09-27,0.3827,0.0165,0.0504,0.028999997,0.0,0.3455,0.053499997,0.30699998,0.0056999996,0.0644,0.0867
2015-09-28,0.38529998,0.1336,0.065799996,0.048699997,0.0,0.25609997,0.0468,0.2999,0.0109,0.061799996,0.0136
2015-09-29,0.38489997,0.0150999995,0.048199996,0.044999998,0.0,0.009199999,0.0542,0.3795,0.0032999997,0.0463,0.00049999997
2015-09-30,0.3986,0.009799999,0.038,0.042199995,0.0,0.09229999,0.037699997,0.3184,0.0059999996,0.056099996,0.0
2015-10-01,0.36589998,0.00029999999,0.0667,0.0378,0.0513,0.11529999,0.0421,0.32599998,0.0,0.056999996,0.0065999995
2015-10-02,0.3629,0.0191,0.060899995,0.061699998,0.066099994,0.00029999999,0.0752,0.36349997,0.0224,0.065,0.0037999998
2015-10-03,0.31679997,0.0436,0.061699998,0.0488,0.061399996,0.024699999,0.0479,0.3388,0.0,0.067999996,0.00029999999
2015-10-04,0.3128,0.021199998,0.048599996,0.0512,0.058199994,0.1308,0.049899995,0.337,0.0,0.0545,0.0004
2015-10-05,0.2794,0.033699997,0.0463,0.035699997,0.054,0.1087,0.0369,0.32,0.0,0.0558,0.0011999999
2015-10-06,0.3814,0.040499996,0.0545,0.040599998,0.053699996,0.24719998,0.0464,0.32239997,0.0004,0.056799997,0.0128999995
2015-10-07,0.40209997,0.0385,0.0469,0.06339999,0.057599995,0.25239998,0.0464,0.3082,0.0,0.0515,0.0088
2015-10-08,0.3451,0.0224,0.039199997,0.0465,0.050699994,0.088999994,0.040099997,0.33299997,0.0,0.049099997,0.0069
2015-10-09,0.3779,0.0149,0.0506,0.0548,0.0547,0.27439997,0.0254,0.33319998,0.0,0.051599998,0.0084
2015-10-10,0.38059998,0.061599996,0.049499996,0.06379999,0.0538,0.15599999,0.033999998,0.28579998,0.0,0.0619,0.0123
2015-10-11,0.5518,0.030999998,0.045299996,0.052799996,0.0677,0.030899998,0.050499994,0.2755,0.0,0.045799997,0.0037999998
2015-10-12,0.64299995,0.0252,0.030999998,0.066,0.0504,0.10769999,0.036599997,0.2665,0.0,0.036,0.0002
2015-10-13,0.7065,0.0523,0.037299998,0.063099995,0.053599995,0.12329999,0.0252,0.2817,0.0,0.0314,0.0079
2015-10-14,0.6529,0.045099996,0.0145999985,0.0521,0.049999997,0.099599995,0.019799998,0.2909,0.0,0.0257,0.0011999999
2015-10-15,0.6303,0.0367,0.015999999,0.0548,0.046199996,0.2809,0.022499999,0.3263,0.0,0.014099999,0.0064
2015-10-16,0.6324,0.0137,0.049999997,0.304,0.0345,0.3408,0.057299998,0.39819998,0.0235,0.0502,0.0272
2015-10-17,0.6206,0.0016,0.057099998,0.3762,0.052799996,0.28629997,0.0468,0.4412,0.09899999,0.0431,0.0052999994
2015-10-18,0.6368,0.0251,0.050899997,0.43809998,0.0711,0.3083,0.010599999,0.54349995,0.21389998,0.057199996,0.0011
2015-10-19,0.62789994,0.0039999997,0.0069999998,0.584,0.045499995,0.13719998,0.026599998,0.7525,0.3757,0.0011999999,0.0065999995
2015-10-20,0.63009995,0.0436,0.0448,0.36499998,0.041699998,0.3443,0.0389,0.64699996,0.2775,0.057499997,0.024699999
2015-10-21,0.6508,0.0175,0.038999997,0.1392,0.035,0.33119997,0.019699998,0.41439998,0.110999994,0.0316,0.0002
2015-10-22,0.65129995,0.0393,0.036799997,0.27279997,0.033299997,0.33499998,0.0413,0.51019996,0.0545,0.0218,0.0079
2015-10-23,0.63539994,0.011,0.034399997,0.36259997,0.040299997,0.2606,0.036999997,0.6781,0.25939998,0.044899996,0.0
2015-10-24,0.6975,0.0123,0.037699997,0.6568999,0.0398,0.0905,0.042999998,0.79749995,0.4073,0.036,0.0
2015-10-25,0.71339995,0.033999998,0.022499999,0.53859997,0.0338,0.294,0.0274,0.77729994,0.4748,0.0328,0.0
2015-10-26,0.5536,0.0187,0.0186,0.11429999,0.015999999,0.13059999,0.028299998,0.39259997,0.2629,0.0032999997,0.0
2015-10-27,0.5947,0.0167,0.034399997,0.117699996,0.048499998,0.31199998,0.0347,0.407,0.1059,0.0513,0.011399999
2015-10-28,0.55219996,0.0042,0.055699997,0.06819999,0.046199996,0.26139998,0.060799997,0.3345,0.1405,0.039599996,0.020999998
2015-10-29,0.6457,0.00059999997,0.0552,0.2986,0.040699996,0.295,0.049499996,0.44799998,0.15169999,0.0393,0.0035999997
2015-10-30,0.66429996,0.015199999,0.044999998,0.49599996,0.0433,0.32889998,0.0461,0.6762999,0.375,0.034199998,0.0255
2015-10-31,0.6788,0.0035999997,0.047199998,0.548,0.041399997,0.188,0.0556,0.7571,0.5219,0.048199996,0.0061999997
2015-11-01,0.6813,0.0047999998,0.045299996,0.62439996,0.052799996,0.3329,0.037899997,0.8197,0.6401,0.056799997,0.0273
2015-11-02,0.65019995,0.029099997,0.0436,0.6997,0.054099996,0.38379997,0.033499997,0.78849995,0.7132,0.049599998,0.024799999
2015-11-03,0.5865,0.00059999997,0.026399998,0.73319995,0.042399995,0.39409998,0.0017999999,0.7549,0.6853,0.0404,0.0139
2015-11-04,0.6224,0.045799997,0.0349,0.73109996,0.039499998,0.5139,0.036399998,0.6893,0.7096,0.0314,0.0429
2015-11-05,0.64199996,0.0066999993,0.045699995,0.6615,0.0433,0.42739996,0.0374,0.7635,0.755,0.052799996,0.035
2015-11-06,0.6882,0.015399999,0.048899997,0.63509995,0.044299997,0.42849997,0.0398,0.7725,0.8699,0.04,0.0632
2015-11-07,0.7226,0.053699996,0.056199998,0.7118,0.0698,0.37849998,0.066599995,0.7633,0.8644999,0.0431,0.0517
2015-11-08,0.63989997,0.0363,0.049499996,0.8036,0.021099998,0.43329996,0.0016,0.78529996,0.83709997,0.060599998,0.034399997
2015-11-09,0.64989996,0.0271,0.0296,0.84389997,0.0277,0.46079996,0.0356,0.86059994,0.81299996,0.035099998,0.014299999
2015-11-10,0.66069996,0.0047999998,0.025799999,0.81659997,0.039899997,0.59629995,0.0461,0.8297,0.817,0.041599996,0.035299998
2015-11-11,0.69549996,0.0367,0.0517,0.83239996,0.058399994,0.6189,0.07839999,0.85179996,0.85539997,0.0558,0.055499997
2015-11-12,0.6872,0.083299994,0.041999996,0.8433,0.06739999,0.6059,0.1265,0.8686,0.8886,0.055299997,0.1379
2015-11-13,0.699,0.33339998,0.063099995,0.82699996,0.0488,0.62409997,0.15269999,0.84379995,0.8943,0.0692,0.080299996
2015-11-14,0.6661999,0.15069999,0.0444,0.79469997,0.020399999,0.64619994,0.096599996,0.84479994,0.9312999,0.056199998,0.0538
2015-11-15,0.69269997,0.1101,0.031899996,0.72749996,0.0419,0.67080003,0.048699997,0.8135,0.92179996,0.023899999,0.0513
2015-11-16,0.65809995,0.2537,0.0542,0.67309994,0.049599998,0.6518,0.049699996,0.8008999,0.9311999,0.059,0.045599997
2015-11-17,0.6925,0.36189997,0.055899996,0.7251,0.069,0.63549995,0.051599998,0.8233,0.91919994,0.0748,0.053199995
2015-11-18,0.6792,0.091299996,0.0591,0.64059997,0.063899994,0.6224,0.0625,0.78319997,0.91419995,0.0756,0.10099999
2015-11-19,0.6324,0.0862,0.037699997,0.5311,0.0427,0.6242,0.0427,0.7488,0.9068999,0.041599996,0.1121
2015-11-20,0.6282,0.2659,0.038399998,0.49369997,0.042999998,0.56729996,0.0338,0.7504,0.86249995,0.0771,0.1458
2015-11-21,0.63629997,0.103999995,0.047199998,0.5315,0.057999995,0.64849997,0.0365,0.7954999,0.8404,0.0477,0.1573
2015-11-22,0.59379995,0.31719998,0.053399995,0.5457,0.057099998,0.6858,0.049599998,0.8047999,0.84909993,0.07179999,0.16659999
2015-11-23,0.6418,0.36409998,0.040899996,0.5869,0.0295,0.72999996,0.0435,0.8121,0.84419996,0.055699997,0.1101
2015-11-24,0.70769995,0.16959998,0.0354,0.73599994,0.035,0.72279996,0.0744,0.864,0.8752,0.0431,0.0547
2015-11-25,0.70019996,0.1408,0.010299999,0.79580003,0.033699997,0.7096,0.16239999,0.8701999,0.89879996,0.029199997,0.0389
2015-11-26,0.72959995,0.12969999,0.024299998,0.8608999,0.045299996,0.77889997,0.3536,0.87549996,0.91029996,0.0433,0.0782
2015-11-27,0.6974,0.43079996,0.0703,0.85059994,0.0502,0.6933,0.47579998,0.89989996,0.90409994,0.045199998,0.0795
2015-11-28,0.72819996,0.4064,0.0365,0.85239995,0.0411,0.6764,0.66359997,0.8785,0.93169993,0.0369,0.07609999
2015-11-29,0.77279997,0.48989996,0.042199995,0.8568999,0.052399997,0.6611,0.8082,0.871,0.9356,0.045899995,0.1001
2015-11-30,0.7504,0.0148,0.059,0.8097999,0.028199999,0.5491,0.7672,0.8693,0.9342,0.0393,0.014199999
2015-12-01,0.7133,0.040699996,0.0479,0.86419994,0.048699997,0.5542,0.8586999,0.8885,0.9326999,0.041599996,0.03
2015-12-02,0.7315999,0.3266,0.0872,0.89019996,0.041999996,0.57329994,0.9247999,0.91959995,0.9407,0.079299994,0.032899998
2015-12-03,0.70689994,0.3232,0.0587,0.8425,0.038799997,0.5458,0.88699996,0.8745,0.9371,0.019599998,0.036
